period,period_type,source,item,value_jpy_m,value_jpy_m_year_ago,yoy_pct,yoy_pct_published
1983-08,MONTH,timeseries:world_total,I:Imp-Total,2416613,2689212,-10.14,
1983-09,MONTH,timeseries:world_total,E:Exp-Total,3129732,3009790,3.99,
1983-09,MONTH,timeseries:world_total,I:Imp-Total,2544967,2597464,-2.02,
1983-10,MONTH,timeseries:world_total,E:Exp-Total,3032322,2974059,1.96,
1983-10,MONTH,timeseries:world_total,I:Imp-Total,2551913,2715399,-6.02,
1983-11,MONTH,timeseries:world_total,E:Exp-Total,2907639,2740979,6.08,
1983-11,MONTH,timeseries:world_total,I:Imp-Total,2627864,2857013,-8.02,
1983-12,MONTH,timeseries:world_total,E:Exp-Total,3580776,3134777,14.23,
1983-12,MONTH,timeseries:world_total,I:Imp-Total,2902166,2748680,5.58,
1984-01,MONTH,timeseries:world_total,E:Exp-Total,2384139,2134195,11.71,
1984-01,MONTH,timeseries:world_total,I:Imp-Total,2580731,2543990,1.44,
1984-02,MONTH,timeseries:world_total,E:Exp-Total,3098050,2616328,18.41,
1984-02,MONTH,timeseries:world_total,I:Imp-Total,2588307,2282631,13.39,
1984-03,MONTH,timeseries:world_total,E:Exp-Total,3556941,3068921,15.90,
1984-03,MONTH,timeseries:world_total,I:Imp-Total,2830472,2586178,9.45,
1984-04,MONTH,timeseries:world_total,E:Exp-Total,3251542,2912037,11.66,
1984-04,MONTH,timeseries:world_total,I:Imp-Total,2552002,2427965,5.11,
1984-05,MONTH,timeseries:world_total,E:Exp-Total,3256292,2738407,18.91,
1984-05,MONTH,timeseries:world_total,I:Imp-Total,2830818,2315782,22.24,
1984-06,MONTH,timeseries:world_total,E:Exp-Total,3417768,2935410,16.43,
1984-06,MONTH,timeseries:world_total,I:Imp-Total,2488284,2469545,0.76,
1984-07,MONTH,timeseries:world_total,E:Exp-Total,3535861,3029505,16.71,
1984-07,MONTH,timeseries:world_total,I:Imp-Total,2775653,2345170,18.36,
1984-08,MONTH,timeseries:world_total,E:Exp-Total,3244305,2823996,14.88,
1984-08,MONTH,timeseries:world_total,I:Imp-Total,2974008,2416613,23.07,
1984-09,MONTH,timeseries:world_total,E:Exp-Total,3559646,3129732,13.74,
1984-09,MONTH,timeseries:world_total,I:Imp-Total,2466774,2544967,-3.07,
1984-10,MONTH,timeseries:world_total,E:Exp-Total,3679814,3032322,21.35,
1984-10,MONTH,timeseries:world_total,I:Imp-Total,2793024,2551913,9.45,
1984-11,MONTH,timeseries:world_total,E:Exp-Total,3410119,2907639,17.28,
1984-11,MONTH,timeseries:world_total,I:Imp-Total,2655504,2627864,1.05,
1984-12,MONTH,timeseries:world_total,E:Exp-Total,3930816,3580776,9.78,
1984-12,MONTH,timeseries:world_total,I:Imp-Total,2785549,2902166,-4.02,
1985-01,MONTH,timeseries:world_total,E:Exp-Total,2794825,2384139,17.23,
1985-01,MONTH,timeseries:world_total,I:Imp-Total,2670558,2580731,3.48,
1985-02,MONTH,timeseries:world_total,E:Exp-Total,3320609,3098050,7.18,
1985-02,MONTH,timeseries:world_total,I:Imp-Total,2716385,2588307,4.95,
1985-03,MONTH,timeseries:world_total,E:Exp-Total,3782761,3556941,6.35,
1985-03,MONTH,timeseries:world_total,I:Imp-Total,2952695,2830472,4.32,
1985-04,MONTH,timeseries:world_total,E:Exp-Total,3782514,3251542,16.33,
1985-04,MONTH,timeseries:world_total,I:Imp-Total,2955294,2552002,15.80,
1985-05,MONTH,timeseries:world_total,E:Exp-Total,3628603,3256292,11.43,
1985-05,MONTH,timeseries:world_total,I:Imp-Total,2779373,2830818,-1.82,
1985-06,MONTH,timeseries:world_total,E:Exp-Total,3613988,3417768,5.74,
1985-06,MONTH,timeseries:world_total,I:Imp-Total,2358461,2488284,-5.22,
1985-07,MONTH,timeseries:world_total,E:Exp-Total,3758852,3535861,6.31,
1985-07,MONTH,timeseries:world_total,I:Imp-Total,2632697,2775653,-5.15,
1985-08,MONTH,timeseries:world_total,E:Exp-Total,3297917,3244305,1.65,
1985-08,MONTH,timeseries:world_total,I:Imp-Total,2467121,2974008,-17.04,
1985-09,MONTH,timeseries:world_total,E:Exp-Total,3534091,3559646,-0.72,
1985-09,MONTH,timeseries:world_total,I:Imp-Total,2434282,2466774,-1.32,
1985-10,MONTH,timeseries:world_total,E:Exp-Total,3560071,3679814,-3.25,
1985-10,MONTH,timeseries:world_total,I:Imp-Total,2585857,2793024,-7.42,
1985-11,MONTH,timeseries:world_total,E:Exp-Total,3242038,3410119,-4.93,
1985-11,MONTH,timeseries:world_total,I:Imp-Total,2240486,2655504,-15.63,
1985-12,MONTH,timeseries:world_total,E:Exp-Total,3639390,3930816,-7.41,
1985-12,MONTH,timeseries:world_total,I:Imp-Total,2291724,2785549,-17.73,
1986-01,MONTH,timeseries:world_total,E:Exp-Total,2583557,2794825,-7.56,
1986-01,MONTH,timeseries:world_total,I:Imp-Total,2203498,2670558,-17.49,
1986-02,MONTH,timeseries:world_total,E:Exp-Total,2913062,3320609,-12.27,
1986-02,MONTH,timeseries:world_total,I:Imp-Total,2154568,2716385,-20.68,
1986-03,MONTH,timeseries:world_total,E:Exp-Total,3177078,3782761,-16.01,
1986-03,MONTH,timeseries:world_total,I:Imp-Total,1976378,2952695,-33.07,
1986-04,MONTH,timeseries:world_total,E:Exp-Total,3173290,3782514,-16.11,
1986-04,MONTH,timeseries:world_total,I:Imp-Total,1948295,2955294,-34.07,
1986-05,MONTH,timeseries:world_total,E:Exp-Total,2987946,3628603,-17.66,
1986-05,MONTH,timeseries:world_total,I:Imp-Total,1734934,2779373,-37.58,
1986-06,MONTH,timeseries:world_total,E:Exp-Total,2957283,3613988,-18.17,
1986-06,MONTH,timeseries:world_total,I:Imp-Total,1715408,2358461,-27.27,
1986-07,MONTH,timeseries:world_total,E:Exp-Total,3075531,3758852,-18.18,
1986-07,MONTH,timeseries:world_total,I:Imp-Total,1744960,2632697,-33.72,
1986-08,MONTH,timeseries:world_total,E:Exp-Total,2609168,3297917,-20.88,
1986-08,MONTH,timeseries:world_total,I:Imp-Total,1450209,2467121,-41.22,
1986-09,MONTH,timeseries:world_total,E:Exp-Total,2947638,3534091,-16.59,
1986-09,MONTH,timeseries:world_total,I:Imp-Total,1562874,2434282,-35.80,
1986-10,MONTH,timeseries:world_total,E:Exp-Total,2952599,3560071,-17.06,
1986-10,MONTH,timeseries:world_total,I:Imp-Total,1754055,2585857,-32.17,
1986-11,MONTH,timeseries:world_total,E:Exp-Total,2711951,3242038,-16.35,
1986-11,MONTH,timeseries:world_total,I:Imp-Total,1524773,2240486,-31.94,
1986-12,MONTH,timeseries:world_total,E:Exp-Total,3200612,3639390,-12.06,
1986-12,MONTH,timeseries:world_total,I:Imp-Total,1780766,2291724,-22.30,
1987-01,MONTH,timeseries:world_total,E:Exp-Total,2362312,2583557,-8.56,
1987-01,MONTH,timeseries:world_total,I:Imp-Total,1685556,2203498,-23.51,
1987-02,MONTH,timeseries:world_total,E:Exp-Total,2634787,2913062,-9.55,
1987-02,MONTH,timeseries:world_total,I:Imp-Total,1544317,2154568,-28.32,
1987-03,MONTH,timeseries:world_total,E:Exp-Total,2963278,3177078,-6.73,
1987-03,MONTH,timeseries:world_total,I:Imp-Total,1728583,1976378,-12.54,
1987-04,MONTH,timeseries:world_total,E:Exp-Total,2863059,3173290,-9.78,
1987-04,MONTH,timeseries:world_total,I:Imp-Total,1758297,1948295,-9.75,
1987-05,MONTH,timeseries:world_total,E:Exp-Total,2605678,2987946,-12.79,
1987-05,MONTH,timeseries:world_total,I:Imp-Total,1706527,1734934,-1.64,
1987-06,MONTH,timeseries:world_total,E:Exp-Total,2684612,2957283,-9.22,
1987-06,MONTH,timeseries:world_total,I:Imp-Total,1742156,1715408,1.56,
1987-07,MONTH,timeseries:world_total,E:Exp-Total,2942172,3075531,-4.34,
1987-07,MONTH,timeseries:world_total,I:Imp-Total,1915145,1744960,9.75,
1987-08,MONTH,timeseries:world_total,E:Exp-Total,2655158,2609168,1.76,
1987-08,MONTH,timeseries:world_total,I:Imp-Total,1878907,1450209,29.56,
1987-09,MONTH,timeseries:world_total,E:Exp-Total,2909790,2947638,-1.28,
1987-09,MONTH,timeseries:world_total,I:Imp-Total,1849573,1562874,18.34,
1987-10,MONTH,timeseries:world_total,E:Exp-Total,2985540,2952599,1.12,
1987-10,MONTH,timeseries:world_total,I:Imp-Total,2004705,1754055,14.29,
1987-11,MONTH,timeseries:world_total,E:Exp-Total,2618789,2711951,-3.44,
1987-11,MONTH,timeseries:world_total,I:Imp-Total,1965227,1524773,28.89,
1987-12,MONTH,timeseries:world_total,E:Exp-Total,3090017,3200612,-3.46,
1987-12,MONTH,timeseries:world_total,I:Imp-Total,1957920,1780766,9.95,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:(電算機類(含周辺機器)),89253,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:(電算機類の部分品),37618,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:ゴム製品,24938,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:プラスチック,31965,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:ベアリング及び同部分品,9474,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:ポンプ及び遠心分離機,29720,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:一般機械,423115,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:二輪自動車・原動機付自転車,23714,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:写真用・映画用材料,22914,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:加熱用・冷却用機器,19443,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:動植物性油脂,1556,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:化学製品,116204,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:医薬品,6005,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:半導体等電子部品,93044,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:原動機,49900,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:原料別製品,268515,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:原材料,14309,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:建設用・鉱山用機械,20487,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:映像機器,90236,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:有機化合物,43409,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:特殊取扱品,23565,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:科学光学機器,90459,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:紙類及び同製品,14315,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:総額,2187614,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:繊維機械,15486,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:織物用糸及び繊維製品,38020,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:自動車,474843,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:自動車の部分品,90739,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:航空機類,2742,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:船舶,30913,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:荷役機械,18828,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:輸送用機器,639101,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:通信機,51363,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:重電機器,26171,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:金属加工機械,22212,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:金属製品,31091,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:鉄鋼,116775,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:鉱物性燃料,6789,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:雑製品,201169,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:電気回路等の機器,37860,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:電気機器,479200,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:電気計測機器,18216,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:電池,7001,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:非金属鉱物製品,23206,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:非鉄金属,17362,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:音響・映像機器,142406,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:音響・映像機器の部分品,27032,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:音響機器,52170,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:食料品及び動物,13193,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:飲料及びたばこ,898,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:（テレビ受像機）,16978,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:（バス・トラック）,81403,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:（乗用車）,389945,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:（映像記録・再生機器）,46929,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:（ＩＣ）,48054,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:１．食料品,14091,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:２．原料品,15866,,,
1988-01,MONTH,timeseries:world_exports_by_commodity,E:９．その他,224734,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:(一般炭),9522,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:(揮発油),27373,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:(電算機類(含周辺機器)),15470,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:(電算機類の部分品),7585,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:(ＩＣ),14534,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:バッグ類,5796,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:一般機械,82535,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:動植物性油脂,3585,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:化学製品,146540,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:医薬品,25080,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:半導体等電子部品,19775,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:原動機,14752,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:原料別製品,264742,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:原材料,295831,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:原油及び粗油,245924,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:大豆,15446,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:家具,9008,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:有機化合物,45446,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:木材,73080,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:木製品及びコルク製品(除家具),22006,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:果実,13289,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:液化天然ガス,65250,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:液化石油ガス,19445,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:特殊取扱品,39243,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:石油製品,76048,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:石炭,56539,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:科学光学機器,11318,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:穀物類及び同調製品,35101,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:総額,1796165,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:織物用糸及び繊維製品,38271,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:肉類及び同調製品,33802,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:自動車,30483,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:自動車の部分品,3880,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:航空機類,5807,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:衣類及び同附属品,48345,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:輸送用機器,46717,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:通信機,8653,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:重電機器,6739,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:野菜,16496,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:金属製品,10448,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:鉄鉱石,29865,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:鉄鋼,49324,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:鉱物性燃料,463444,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:雑製品,144463,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:電気機器,84250,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:電気計測機器,12863,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:非金属鉱物製品,30199,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:非鉄金属,97455,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:非鉄金属鉱,50811,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:音響・映像機器(含部品),10798,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:食料品及び動物,204604,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:飲料及びたばこ,20211,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:魚介類及び同調製品,70714,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:１．食料品,224815,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:２．原料品,299416,,,
1988-01,MONTH,timeseries:world_imports_by_commodity,I:９．その他,183707,,,
1988-01,MONTH,timeseries:world_total,E:Exp-Total,2187614,2362312,-7.40,
1988-01,MONTH,timeseries:world_total,I:Imp-Total,1796165,1685556,6.56,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:(電算機類(含周辺機器)),113267,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:(電算機類の部分品),44935,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:ゴム製品,30274,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:プラスチック,40496,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:ベアリング及び同部分品,11744,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:ポンプ及び遠心分離機,36934,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:一般機械,555353,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:二輪自動車・原動機付自転車,30011,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:写真用・映画用材料,24787,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:加熱用・冷却用機器,23623,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:動植物性油脂,768,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:化学製品,142042,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:医薬品,7558,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:半導体等電子部品,109915,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:原動機,61275,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:原料別製品,331804,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:原材料,17328,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:建設用・鉱山用機械,22439,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:映像機器,108919,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:有機化合物,50061,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:特殊取扱品,30481,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:科学光学機器,106110,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:紙類及び同製品,15121,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:総額,2602963,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:繊維機械,24338,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:織物用糸及び繊維製品,53026,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:自動車,497203,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:自動車の部分品,109735,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:航空機類,2694,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:船舶,31425,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:荷役機械,25987,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:輸送用機器,694036,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:通信機,59834,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:重電機器,32986,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:金属加工機械,43335,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:金属製品,41532,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:鉄鋼,139236,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:鉱物性燃料,4792,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:雑製品,233167,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:電気回路等の機器,48348,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:電気機器,577332,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:電気計測機器,22824,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:電池,8537,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:非金属鉱物製品,27643,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:非鉄金属,21386,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:音響・映像機器,169832,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:音響・映像機器の部分品,31205,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:音響機器,60913,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:食料品及び動物,14816,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:飲料及びたばこ,1044,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:（テレビ受像機）,16164,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:（バス・トラック）,104572,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:（乗用車）,387797,,,
1988-02,MONTH,timeseries:world_exports_by_commodity,E:（映像記録・再生機器）,61089,,,
