Exp or Imp,Year,HS,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
1,2026,'271500000',  ,MT,0,54,45132,0,1,3497,0,0,2663,0,5,4584,0,16,10842,0,4,3663,0,13,10783,0,15,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'27XXXXXXA',  ,MT,0,442653,24735595,0,46918,2706859,0,105905,5651644,0,54302,3266222,0,44667,2210651,0,89138,4209580,0,45846,2833353,0,55877,3857286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'280110000',  ,KG,0,380110,745765,0,67490,124490,0,52570,101145,0,60830,120936,0,54920,106392,0,50450,102984,0,48010,98118,0,45840,91700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'280120000',  ,KG,0,3317682,33742906,0,376270,3721148,0,527170,5225432,0,576750,5723743,0,512270,5131389,0,436640,4536857,0,468370,4895029,0,420212,4509308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'280130000',  ,KG,0,6088221,5796648,0,1560817,1243639,0,648583,669051,0,670985,725760,0,855917,982639,0,713513,696865,0,738756,742588,0,899650,736106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'280200000',  ,KG,0,95875,24429,0,4720,1690,0,7300,2047,0,30970,7473,0,13070,3149,0,20620,4810,0,10160,2701,0,9035,2559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'280300000',  ,KG,0,30370508,19077657,0,3864488,2303402,0,3994398,2569218,0,4285058,2577858,0,4864818,2845302,0,4322370,2619234,0,4817501,3201285,0,4221875,2961358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'280410000',  ,KG,0,71,2757,0,10,317,0,8,262,0,9,280,0,9,280,0,17,1019,0,10,337,0,8,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'280421000',  ,KG,0,113,302,0,0,0,0,0,0,0,0,0,0,0,0,0,113,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'280429000',  ,KG,0,2598,81985,0,33,3381,0,2,1508,0,82,11005,0,20,2270,0,2344,47888,0,25,6392,0,92,9541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'280430000',  ,KG,0,4476,56315,0,960,4586,0,465,9030,0,161,1184,0,490,12598,0,514,11966,0,1106,10750,0,780,6201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'280440000',  ,KG,0,2474,87926,0,69,343,0,604,27463,0,59,420,0,72,622,0,475,18233,0,654,28543,0,541,12302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'280450000',  ,KG,0,27772,1358678,0,103,154037,0,4505,196717,0,7227,188831,0,10102,257816,0,21,101866,0,2242,235152,0,3572,224259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'280461000',  ,KG,0,2400166,24838540,0,278075,3115984,0,389855,3639485,0,465830,4670234,0,158342,2907148,0,455438,3607377,0,332033,3437661,0,320593,3460651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'280469000',  ,KG,0,1156775,537864,0,92007,41580,0,176102,70617,0,176656,86367,0,109352,56497,0,219212,96017,0,220900,106388,0,162546,80398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'280470000',  ,KG,0,14994,913092,0,2001,139551,0,1762,116813,0,3916,145410,0,2180,143984,0,1516,93811,0,2112,143602,0,1507,129921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'280480000',  ,KG,0,8334,336958,0,299,6506,0,227,38728,0,5977,122988,0,387,14279,0,54,9947,0,1111,96508,0,279,48002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'280490000',  ,KG,0,258995,1147384,0,36230,126955,0,21360,134340,0,65127,240066,0,28721,129736,0,27050,137369,0,42407,193168,0,38100,185750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'280511000',  ,KG,0,2666,13541,0,1446,6957,0,205,1640,0,5,363,0,5,362,0,995,3480,0,5,370,0,5,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'280519000',  ,KG,0,980,49230,0,11,8514,0,107,7887,0,805,10231,0,14,5102,0,13,4992,0,14,4806,0,16,7698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'280530000',  ,KG,0,81705,1514576,0,11064,203715,0,26132,452605,0,8323,143646,0,11865,247842,0,11085,200104,0,4169,88781,0,9067,177883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'280540000',  ,KG,0,20997,149948,0,30,822,0,0,0,0,0,0,0,3510,23328,0,3450,35829,0,0,0,0,14007,89969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'280610000',  ,KG,0,6551192,3309931,0,845303,389461,0,755345,430930,0,1019151,469322,0,905257,466838,0,876716,504458,0,979637,512402,0,1169783,536520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'280620000',  ,KG,0,58,346,0,0,0,0,58,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'280700000',  ,KG,0,1948661343,28878875,0,314304218,2954439,0,209159529,2845933,0,323504538,4314836,0,271704134,3729785,0,265951665,4333499,0,226018128,3529459,0,338019131,7170924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'280800000',  ,KG,0,736639,394836,0,147355,67651,0,135619,65910,0,123947,42041,0,108314,65264,0,49615,28359,0,110725,82022,0,61064,43589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'280910000',  ,KG,0,7860,8119,0,3600,3624,0,0,0,0,0,0,0,3600,3643,0,540,569,0,0,0,0,120,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'280920000',  ,KG,0,8082475,3038181,0,837228,286627,0,971377,345231,0,1667041,633549,0,917735,350665,0,1328412,478926,0,1240234,485179,0,1120448,458004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'281000000',  ,KG,0,191849,162574,0,5545,9018,0,9617,11485,0,148637,93157,0,14716,12545,0,2986,5239,0,4118,16624,0,6230,14506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'281111000',  ,KG,0,12214395,4949294,0,1741577,660917,0,1721168,618661,0,1886042,760540,0,1631205,686787,0,1530595,626406,0,1669453,670824,0,2034355,925159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'281119000',  ,KG,0,3057949,5269378,0,291224,737087,0,435011,696892,0,373895,467061,0,608985,803844,0,545585,925280,0,308150,783468,0,495099,855746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'281121000',  ,KG,0,96443,477977,0,14212,39043,0,25301,92610,0,17124,61055,0,11158,82725,0,9670,82932,0,10087,76565,0,8891,43047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'281122000',  ,KG,0,24376506,30788688,0,3114617,3606535,0,2689242,3954327,0,3690255,4352316,0,3481969,4921422,0,3531060,4290076,0,3793247,4305023,0,4076116,5358989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'281129000',  ,KG,0,155352,1084247,0,23098,168524,0,20669,146282,0,27867,178742,0,22950,142563,0,22979,185624,0,21454,140025,0,16335,122487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'281212000',  ,KG,0,284810,181165,0,18480,21653,0,150230,66532,0,46292,15316,0,44410,31417,0,4,647,0,4764,9082,0,20630,36518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'281219000',  ,KG,0,415161,4182302,0,59196,596317,0,54820,586112,0,73265,674639,0,47008,538080,0,61092,560461,0,61503,649480,0,58277,577213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'281290000',  ,KG,0,1377406,8299770,0,188494,1365679,0,155423,986822,0,280301,1356321,0,226577,1374635,0,127331,939457,0,178417,1081640,0,220863,1195216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'281310000',  ,KG,0,57053,16815,0,1200,1736,0,386,1100,0,246,703,0,50874,10704,0,3520,1635,0,27,297,0,800,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'281410000',  ,KG,0,28170,41691,0,6873,9619,0,800,1334,0,4189,5847,0,5961,9293,0,4401,6869,0,0,0,0,5946,8729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'281420000',  ,KG,0,1835880,331863,0,227288,54497,0,246865,44207,0,311229,44223,0,243475,52227,0,262815,48733,0,263609,43530,0,280599,44446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'281511000',  ,KG,0,6370179,666632,0,908500,88687,0,874780,98493,0,792100,78948,0,1051094,107660,0,1122000,121835,0,677405,71652,0,944300,99357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'281512000',  ,KG,0,937394180,25814694,0,212165467,5880687,0,180285011,4686619,0,199693876,4944444,0,77429788,2279633,0,70569390,2401941,0,90819584,2709811,0,106431064,2911559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'281520000',  ,KG,0,2328107,1403145,0,340706,191610,0,320513,140278,0,288641,179198,0,362783,246631,0,281274,187533,0,427953,255112,0,306237,202783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'281530000',  ,KG,0,35,2294,0,0,0,0,0,0,0,0,0,0,6,395,0,0,0,0,15,980,0,14,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'281610000',  ,KG,0,9164364,2448595,0,997200,265970,0,1119584,284287,0,1519664,416290,0,1585716,415177,0,1189616,332217,0,1128849,298660,0,1623735,435994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'281640000',  ,KG,0,39242,36297,0,6100,5541,0,5240,4797,0,8000,6939,0,5002,5259,0,2000,1844,0,9300,8484,0,3600,3433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'281700000',  ,KG,0,1805727,1371822,0,123805,119303,0,442059,199293,0,374138,169381,0,181974,208433,0,276280,181293,0,175763,224106,0,231708,270013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'281810000',  ,KG,0,3984799,1788218,0,501492,243701,0,395215,185005,0,447722,208866,0,456972,244767,0,668424,277389,0,593408,270667,0,921566,357823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'281820000',  ,KG,0,28366646,16942570,0,3978200,2123799,0,3742219,2145090,0,3938405,2212673,0,4599653,2732590,0,4006832,2190893,0,4316131,2683973,0,3785206,2853552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'281830000',  ,KG,0,7783667,1979314,0,1346161,331760,0,859327,224551,0,971512,251249,0,1210531,316664,0,1286203,322069,0,1183375,284475,0,926558,248546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'281910000',  ,KG,0,619235,544976,0,86085,79334,0,68300,56755,0,101200,90518,0,137570,117236,0,48100,47538,0,120290,103439,0,57690,50156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'281990000',  ,KG,0,89045,150147,0,6850,12921,0,29300,38847,0,14300,24153,0,13750,27799,0,3450,5265,0,13820,25169,0,7575,15993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282010000',  ,KG,0,10459530,3512890,0,1602475,541361,0,1388825,461975,0,711700,232917,0,2344660,769055,0,1611450,537874,0,1739880,580592,0,1060540,389116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282090000',  ,KG,0,50855,88374,0,9500,13566,0,5150,10368,0,11100,18618,0,2853,9031,0,9300,12666,0,9890,17735,0,3062,6390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282110000',  ,KG,0,23631609,2154214,0,2537012,231466,0,2594137,225634,0,3906854,314914,0,3466840,386118,0,4415932,313273,0,3604309,354546,0,3106525,328263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282200000',  ,KG,0,82136,127139,0,10319,11161,0,8778,12157,0,394,6432,0,1208,23034,0,12847,15334,0,857,4316,0,47733,54705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282300000',  ,KG,0,9532675,5988521,0,769967,584806,0,791654,578433,0,2278448,1199195,0,2086708,1098490,0,1182691,860248,0,1184399,843842,0,1238808,823507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282410000',  ,KG,0,80000,45999,0,0,0,0,0,0,0,20000,11362,0,40000,22781,0,0,0,0,0,0,0,20000,11856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282490000',  ,KG,0,32015,19932,0,0,0,0,0,0,0,0,0,0,26000,16247,0,6000,3421,0,15,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282510000',  ,KG,0,4108816,1483332,0,548710,183728,0,581900,177299,0,518145,200302,0,695050,201692,0,736841,239264,0,558800,260532,0,469370,220515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282520000',  ,KG,0,8017,14995,0,900,2250,0,0,0,0,13,1273,0,64,2162,0,37,585,0,7000,8376,0,3,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282530000',  ,KG,0,21330,119594,0,3314,16949,0,1896,9950,0,3563,18088,0,4366,23176,0,2301,10813,0,3188,16959,0,2702,23659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282540000',  ,KG,0,1495704,2755015,0,256126,423268,0,190636,358598,0,310905,532223,0,109885,244575,0,193432,384401,0,222636,428579,0,212084,383371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282550000',  ,KG,0,180819,421013,0,31719,59397,0,11680,25761,0,32217,78516,0,45714,100843,0,25436,67451,0,19603,50130,0,14450,38915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282560000',  ,KG,0,704775,2780494,0,66858,252854,0,91766,366334,0,112585,601890,0,106942,381472,0,99867,340771,0,113522,389012,0,113235,448161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282570000',  ,KG,0,24605,242733,0,7118,51651,0,160,39542,0,2763,23322,0,3582,38307,0,5403,41658,0,3169,26571,0,2410,21682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282580000',  ,KG,0,665158,3409066,0,112735,659111,0,63255,363516,0,140157,648110,0,95427,489245,0,68035,387579,0,101867,463060,0,83682,398445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282590000',  ,KG,0,1647186,3581052,0,131742,164119,0,230958,446360,0,334514,571974,0,266599,591330,0,230886,347776,0,200247,865508,0,252240,593985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282619100',  ,KG,0,4261270,781636,0,681420,121615,0,506920,91769,0,763360,139960,0,725650,131933,0,581465,101860,0,676425,121959,0,326030,72540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282619900',  ,KG,0,984381,9135138,0,171544,953154,0,136237,1057500,0,131472,1083235,0,174541,1351155,0,97616,1511954,0,128932,1485564,0,144039,1692576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282630000',  ,KG,0,382550,75588,0,21450,4397,0,41975,8526,0,61650,11810,0,61450,12384,0,21625,4188,0,63500,12871,0,110900,21412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282690000',  ,KG,0,2737005,3508951,0,173712,313759,0,361893,391349,0,477603,469863,0,657174,566583,0,369067,702904,0,455630,674796,0,241926,389697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282710000',  ,KG,0,21525,16728,0,2075,1841,0,1770,1923,0,2300,2243,0,6873,3384,0,3000,2614,0,2600,2279,0,2907,2444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282720000',  ,KG,0,2445088,272504,0,333664,38744,0,187332,24830,0,388896,44975,0,488624,49262,0,337927,37108,0,509696,49881,0,198949,27704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282731000',  ,KG,0,560460,188456,0,77090,19279,0,59869,25525,0,53370,21261,0,116731,36321,0,106501,23971,0,32642,18778,0,114257,43321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282732000',  ,KG,0,410247,87702,0,97298,20479,0,57340,11113,0,79050,17210,0,96355,20535,0,20091,4475,0,40113,10093,0,20000,3797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282735000',  ,KG,0,346715,310511,0,36180,29286,0,64210,52566,0,65355,57709,0,36870,35165,0,46120,42592,0,39020,36190,0,58960,57003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282739000',  ,KG,0,2934335,2287405,0,386615,255559,0,338756,323881,0,366914,352832,0,456136,361084,0,338670,239083,0,478266,415220,0,568978,339746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282741000',  ,KG,0,16920,25668,0,2400,3934,0,0,0,0,120,307,0,0,0,0,14400,21427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282749000',  ,KG,0,377678,2894753,0,82845,524091,0,31529,366601,0,42058,391030,0,77057,419286,0,66765,291988,0,32979,538340,0,44445,363417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282751000',  ,KG,0,22042,27120,0,0,0,0,1000,1123,0,1876,1705,0,5000,6051,0,3000,5092,0,5379,6408,0,5787,6741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282759000',  ,KG,0,284456,245369,0,4308,6205,0,30490,22633,0,106003,61455,0,15969,45903,0,60000,40569,0,36302,28840,0,31384,39764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282760000',  ,KG,0,1045564,6832376,0,131711,899143,0,68073,451250,0,196186,1270936,0,148241,952264,0,142211,823824,0,209416,1417041,0,149726,1017918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282810000',  ,KG,0,1047395,312653,0,33200,10263,0,278385,77219,0,265170,80036,0,138380,44903,0,111175,30363,0,68400,22151,0,152685,47718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282890000',  ,KG,0,313048,2241261,0,33977,199151,0,66169,273178,0,44077,644462,0,25625,121779,0,67073,342215,0,30972,435679,0,45155,224797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282911000',  ,KG,0,31,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282919000',  ,KG,0,150,693,0,0,0,0,50,229,0,0,0,0,0,0,0,0,0,0,0,0,0,100,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'282990000',  ,KG,0,12695,49967,0,3908,11272,0,600,2823,0,2759,8770,0,1005,5425,0,1752,11561,0,207,909,0,2464,9207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283010000',  ,KG,0,130000,28560,0,36000,7454,0,0,0,0,17500,4374,0,30500,7166,0,33000,6875,0,0,0,0,13000,2691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283090000',  ,KG,0,118099,1995212,0,28049,123550,0,10521,383318,0,39931,327250,0,7814,283499,0,13482,433474,0,8438,229409,0,9864,214712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283110000',  ,KG,0,26910,25743,0,5330,8159,0,5780,4987,0,1000,1081,0,3500,2675,0,1000,593,0,2200,2203,0,8100,6045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283210000',  ,KG,0,485640,86927,0,48848,12505,0,57017,10059,0,58590,8752,0,99185,14588,0,84086,14949,0,35252,10354,0,102662,15720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283220000',  ,KG,0,2930,7977,0,600,1485,0,0,0,0,300,751,0,1480,3688,0,0,0,0,300,754,0,250,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283230000',  ,KG,0,47491,13946,0,4155,2899,0,13300,3694,0,0,0,0,5000,1242,0,20000,4176,0,4636,1567,0,400,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283311000',  ,KG,0,1649103,202533,0,306260,30840,0,214700,26575,0,249440,28782,0,222900,33931,0,178000,12567,0,329228,48412,0,148575,21426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283319000',  ,KG,0,92440,12688,0,18480,2386,0,14480,1866,0,10000,1149,0,10400,1459,0,17480,2244,0,10800,1806,0,10800,1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283321000',  ,KG,0,1558945,823232,0,193900,99084,0,213410,90725,0,198725,114742,0,207080,111179,0,234980,165071,0,270330,128967,0,240520,113464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283322000',  ,KG,0,103260,17210,0,11400,1882,0,26530,4689,0,30120,2498,0,4500,1338,0,12230,2522,0,13680,2912,0,4800,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283324000',  ,KG,0,3344166,1922876,0,461044,221834,0,371869,221137,0,564886,318879,0,382393,235634,0,499448,295115,0,487446,281110,0,577080,349167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283325000',  ,KG,0,2450360,2325136,0,331855,252260,0,404760,359647,0,284318,260451,0,408665,338860,0,328805,230129,0,285907,363715,0,406050,520074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283327000',  ,KG,0,2111656,846552,0,242265,91234,0,247586,98259,0,315005,136815,0,253430,103383,0,386500,156741,0,320817,125527,0,346053,134593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283329000',  ,KG,0,56836168,883594,0,146370,94633,0,11829807,103591,0,22519889,145336,0,6199853,120468,0,814492,134130,0,1561210,139122,0,13764547,146314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283330000',  ,KG,0,37995,14839,0,0,0,0,1000,436,0,10300,3819,0,11000,4583,0,275,201,0,4620,2236,0,10800,3564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283340000',  ,KG,0,6015366,1353762,0,764981,167074,0,787305,173820,0,1052915,244754,0,961475,224239,0,891850,206098,0,833670,180257,0,723170,157520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283410000',  ,KG,0,36336,19198,0,0,0,0,4539,3141,0,9097,5353,0,5256,3898,0,14020,2830,0,1712,1988,0,1712,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283421000',  ,KG,0,200764,77481,0,21700,8722,0,3000,1949,0,16408,5995,0,3811,3125,0,31100,10473,0,71587,27891,0,53158,19326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283429000',  ,KG,0,515016,665597,0,85307,99156,0,91612,121589,0,44382,74311,0,128920,161723,0,71540,76902,0,33858,52921,0,59397,78995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283510000',  ,KG,0,362909,222942,0,57680,34659,0,45033,27884,0,52724,31930,0,44802,35071,0,73904,37626,0,33632,21957,0,55134,33815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283522000',  ,KG,0,187661,257633,0,3884,7056,0,25566,31027,0,21486,29321,0,63293,86629,0,30948,37323,0,9102,20926,0,33382,45351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283524000',  ,KG,0,25995,28721,0,105,216,0,1075,1629,0,5800,6715,0,450,495,0,1375,2590,0,10580,9005,0,6610,8071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283525000',  ,KG,0,2497261,999016,0,176606,69931,0,330927,156726,0,504983,111004,0,379866,176605,0,226376,116858,0,471144,165169,0,407359,202723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283526000',  ,KG,0,597786,1369826,0,99024,361310,0,58429,322475,0,108000,375913,0,74237,41131,0,91196,85378,0,76545,144125,0,90355,39494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283529000',  ,KG,0,714840,471888,0,140768,61499,0,15518,66950,0,129500,79586,0,107688,60864,0,94320,60585,0,119698,78529,0,107348,63875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283531000',  ,KG,0,51956,22385,0,22950,7389,0,1200,599,0,2900,1885,0,13800,5984,0,2450,1591,0,2400,1199,0,6256,3738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283539000',  ,KG,0,513541,440250,0,61800,37553,0,81260,73484,0,55200,52074,0,107339,84892,0,75000,77942,0,46840,50342,0,86102,63963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283620000',  ,KG,0,3035247,413734,0,405528,48195,0,393107,52697,0,535182,62704,0,482050,66992,0,485874,81980,0,466644,50416,0,266862,50750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283630000',  ,KG,0,3212885,306745,0,529500,46445,0,428000,38841,0,694661,65057,0,418600,41151,0,396500,40222,0,393024,39785,0,352600,35244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283640000',  ,KG,0,64359,41154,0,20200,10414,0,1650,1898,0,1840,1099,0,24490,13502,0,9260,6448,0,4313,6416,0,2606,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283650000',  ,KG,0,11588579,1316862,0,1449474,137506,0,1361535,174948,0,2133892,207813,0,1723602,208907,0,1460671,210221,0,1606663,213925,0,1852742,163542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283660000',  ,KG,0,429700,623503,0,16100,21962,0,37305,64008,0,62905,101450,0,151730,201666,0,42905,66046,0,68820,91555,0,49935,76816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283691000',  ,KG,0,41950,130048,0,500,1437,0,9630,25238,0,240,2451,0,24730,75352,0,1220,5107,0,210,1501,0,5420,18962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283692000',  ,KG,0,155712,80108,0,16000,7705,0,32012,15688,0,0,0,0,32000,16346,0,16500,9844,0,16000,8250,0,43200,22275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'283699000',  ,KG,0,4010567,1337712,0,405390,117600,0,634009,228196,0,589375,165253,0,586206,184231,0,653641,221717,0,540755,197832,0,601191,222883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
