Exp or Imp,Year,HS,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2026,'210112241',  ,KG,0,852,1108,0,0,0,0,140,623,0,0,0,0,0,0,0,712,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210112242',  ,KG,0,1903,11358,0,523,4204,0,312,2552,0,300,568,0,360,2945,0,0,0,0,360,692,0,48,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210112246',  ,KG,0,552,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210112249',  ,KG,0,2868,14681,0,1968,12486,0,0,0,0,0,0,0,0,0,0,0,0,0,900,2195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210120110',  ,KG,0,566296,1382222,0,100472,239155,0,78085,150265,0,100034,259726,0,35975,99215,0,106202,218703,0,91981,211693,0,53547,203465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210120120',  ,KG,0,3261830,2237477,0,334129,212672,0,405792,255779,0,549113,370292,0,841613,511073,0,208565,221304,0,480523,333765,0,442095,332592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210120242',  ,KG,0,106,2249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210120247',  ,KG,0,125291,406736,0,20475,58097,0,13705,66916,0,29318,70546,0,11953,47129,0,13606,40072,0,17519,60896,0,18715,63080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210130000',  ,KG,0,349624,346882,0,33325,41838,0,17559,23326,0,46079,47396,0,53903,43861,0,83922,78651,0,69892,61966,0,44944,49844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210210000',  ,KG,0,2732220,2574544,0,374269,297893,0,321952,309699,0,367496,346303,0,451094,386762,0,342912,334914,0,398228,393271,0,476269,505702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210220100',  ,KG,0,4286533,2641779,0,570467,324849,0,560357,343596,0,592994,350260,0,591130,382846,0,664023,430506,0,601034,461141,0,706528,348581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210220200',  ,KG,0,2963643,1607253,0,264574,137946,0,266105,161849,0,485817,212803,0,538389,252573,0,460691,258891,0,618473,273139,0,329594,310052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210230000',  ,KG,0,483370,314329,0,105300,63400,0,20035,15400,0,67390,45713,0,87276,66029,0,52600,28214,0,35300,19491,0,115469,76082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210310000',  ,KG,0,2254784,382071,0,281511,46744,0,271488,46198,0,310364,51479,0,371949,64771,0,376846,65684,0,235364,41205,0,407262,65990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210320010',  ,KG,0,4435968,1067695,0,497134,121191,0,816861,188322,0,546858,133139,0,768379,181221,0,403950,100444,0,655001,158752,0,747785,184626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210320090', L,KG,11826,11687,18809,2573,2573,3097,1668,1668,8760,2004,1865,2043,638,638,482,1716,1716,551,2595,2595,3393,632,632,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210330100',  ,KG,0,1297521,1094334,0,83886,71731,0,187833,161159,0,78613,44570,0,277656,243561,0,200844,180328,0,281388,251040,0,187301,141945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210330200',  ,KG,0,1960844,638548,0,216343,73106,0,146926,50885,0,372429,120754,0,378705,112885,0,173863,58865,0,271692,96790,0,400886,125263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210390110',  ,KG,0,161760,149703,0,8668,8343,0,36420,32986,0,39561,36123,0,19869,18551,0,673,486,0,38500,34521,0,18069,18693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210390120',  ,KG,0,12578,11390,0,34,777,0,889,1250,0,9092,6773,0,1333,1398,0,0,0,0,1230,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210390130',  ,KG,0,36397180,20506963,0,5127459,2872836,0,4106856,2110718,0,5357760,2914337,0,5585508,3161164,0,4387246,2578256,0,5732882,3284506,0,6099469,3585146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210390210',  ,KG,0,903377,582328,0,105851,75301,0,92709,56959,0,196475,119112,0,113744,73136,0,85902,54996,0,147716,99460,0,160980,103364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210390221',  ,KG,0,48609,42841,0,6432,5620,0,3314,4933,0,14576,9101,0,4324,3217,0,5214,6614,0,6588,7520,0,8161,5836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210390229',  ,KG,0,20846820,11320583,0,3210759,1852127,0,2360302,1158717,0,2748241,1567671,0,3202938,1751115,0,3042796,1505691,0,3357001,1911110,0,2924783,1574152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210410010',  ,KG,0,1124670,423553,0,229631,91277,0,127466,33708,0,171824,66311,0,141008,55704,0,189998,75240,0,104769,40039,0,159974,61274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210410020',  ,KG,0,7136632,6335050,0,1121994,1074035,0,922797,889789,0,997978,838866,0,918582,793435,0,1128718,879555,0,976619,905188,0,1069944,954182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210420000',  ,KG,0,83681,114427,0,6583,9258,0,11477,14229,0,11590,15532,0,13415,19500,0,11227,13333,0,16261,21971,0,13128,20604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210500111',  ,KG,0,287,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,613,0,283,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210500113',  ,KG,0,3096212,2221940,0,615483,429651,0,321823,212969,0,355426,261215,0,379475,308835,0,371040,272282,0,561524,385406,0,491441,351582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210500119',  ,KG,0,1922294,1501870,0,129982,152673,0,85551,73365,0,591396,360036,0,711366,531519,0,143801,143833,0,138800,100245,0,121398,140199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210500290',  ,KG,0,75246,38234,0,7392,3716,0,0,0,0,0,0,0,1818,2201,0,0,0,0,32580,15940,0,33456,16377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210610140',  ,KG,0,5048,16094,0,2804,7526,0,1657,5637,0,189,672,0,0,0,0,0,0,0,133,659,0,265,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210610211',  ,KG,0,10511,11973,0,1440,1136,0,140,926,0,1120,809,0,600,288,0,2000,4791,0,0,0,0,5211,4023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210610221',  ,KG,0,192982,410998,0,29335,58244,0,4280,8892,0,69315,144266,0,44702,97829,0,22176,46411,0,10656,27765,0,12518,27591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210610222',  ,KG,0,5944716,2653513,0,838250,302332,0,629728,270034,0,896834,512104,0,1139578,576258,0,682064,326389,0,794449,317708,0,963813,348688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210610229',  ,KG,0,6588,12930,0,288,1218,0,6000,9036,0,0,0,0,0,0,0,0,0,0,0,0,0,300,2676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690111',  ,KG,0,284,4532,0,0,0,0,0,0,0,284,4532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690119',  ,KG,0,10178,28979,0,1275,3239,0,2264,6281,0,1925,4747,0,1769,7290,0,500,1176,0,1225,2969,0,1220,3277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690121',  ,KG,0,3883222,4098702,0,332425,353314,0,633561,681651,0,1272225,1386860,0,4900,5553,0,442125,431418,0,479299,476573,0,718687,763333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690122',  ,KG,0,4034575,4904123,0,381435,500638,0,559350,724358,0,2325570,2858379,0,35420,35599,0,250090,274911,0,293500,326332,0,189210,183906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690123',  ,KG,0,1743,2472,0,0,0,0,1150,1259,0,0,0,0,593,1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690125',  ,KG,0,1944765,2443397,0,285795,365840,0,538290,663744,0,801350,1015833,0,0,0,0,0,0,0,194240,255464,0,125090,142516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690129',  ,KG,0,12693,22900,0,0,0,0,725,866,0,2564,7685,0,77,262,0,1330,1996,0,7100,8035,0,897,4056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690215',  ,KG,0,2520,3008,0,630,751,0,0,0,0,630,747,0,0,0,0,630,758,0,0,0,0,630,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690221',  ,KG,0,7235280,1539094,0,982614,198225,0,1088867,173417,0,1075687,271787,0,1093196,217975,0,1108896,228320,0,701956,190046,0,1184064,259324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690229',  ,KG,0,2564554,1127140,0,266079,106362,0,328074,138261,0,317771,138954,0,390468,156403,0,430549,198735,0,409704,195790,0,421909,192635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690230',  ,KG,0,278170,500476,0,40329,69691,0,6120,11212,0,34031,58929,0,43022,79144,0,28289,49489,0,25239,43544,0,101140,188467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690240',  ,KG,0,4699040,1139241,0,1001053,269967,0,689728,173133,0,491106,126648,0,492764,106453,0,718804,161286,0,527602,124226,0,777983,177528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690247',  ,KG,0,21173,42039,0,0,0,0,234,5569,0,4632,7389,0,5348,9146,0,158,3463,0,3232,9619,0,7569,6853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690262',  ,KG,0,1284,11183,0,584,5121,0,0,0,0,292,2568,0,79,688,0,0,0,0,329,2806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690269',  ,KG,0,6543,67114,0,0,0,0,150,1457,0,0,0,0,2000,19855,0,1276,11620,0,2000,24176,0,1117,10006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690271',  ,KG,0,563273,468191,0,36106,29444,0,26203,24528,0,60465,54865,0,104372,87600,0,85660,71821,0,90078,72142,0,160389,127791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690272',  ,KG,0,1336874,373638,0,160759,41375,0,206171,52569,0,160080,62506,0,271863,72574,0,138149,34524,0,187703,47358,0,212149,62732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690279',  ,KG,0,7349449,3564680,0,594653,304217,0,705354,326209,0,1170711,493479,0,1695702,838388,0,1220266,602866,0,1134348,589077,0,828415,410444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690281',  ,KG,0,102236,167532,0,21830,31942,0,9609,16104,0,13420,25207,0,24452,37304,0,8704,13702,0,20303,34789,0,3918,8484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690284',  ,KG,0,20220091,5500365,0,2163864,615485,0,1940866,540259,0,3413486,950057,0,2713499,721161,0,3959871,1045986,0,3459496,941892,0,2569009,685525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690291',  ,KG,0,233346,241835,0,32260,34062,0,49386,48113,0,33100,34498,0,17550,20054,0,51880,54126,0,11720,12156,0,37450,38826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690292',  ,KG,0,23546,195363,0,2021,7279,0,1911,46811,0,3243,13710,0,9602,50420,0,1260,5605,0,1691,44011,0,3818,27527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690293',  ,KG,0,8258352,5111278,0,505444,454573,0,676052,406862,0,1818775,908899,0,822238,1027464,0,1511824,800090,0,1815789,839948,0,1108230,673442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690294',  ,KG,0,1973,45520,0,0,0,0,27,1171,0,1057,23273,0,650,9690,0,0,0,0,182,8951,0,57,2435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690295',  ,KG,0,401506,3637208,0,75305,623932,0,44836,410244,0,99919,852194,0,59949,438206,0,62989,600902,0,32136,367543,0,26372,344187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690296',  ,KG,0,1146808,794958,0,175719,139973,0,158039,124243,0,182720,78221,0,139318,90849,0,126113,89567,0,192490,131601,0,172409,140504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690299',  ,KG,0,31180235,31398015,0,3571029,4234221,0,3670883,3862427,0,4759578,4666313,0,4644415,4560297,0,4626767,4355244,0,5027046,4836522,0,4880517,4882991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690510',  ,KG,0,58489130,6831517,0,8155460,954171,0,5962900,691125,0,8130680,938474,0,9620575,1100332,0,8135120,941434,0,8504300,1008261,0,9980095,1197720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690518',  ,KG,0,17834,54747,0,900,1023,0,2620,2245,0,2100,2533,0,1500,1094,0,1515,39791,0,8599,4029,0,600,4032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'210690590',  ,KG,0,28389287,3387128,0,4934190,579589,0,2822202,347620,0,4378054,527389,0,4334225,502028,0,3982652,478007,0,3873241,461029,0,4064723,491466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'21XXXXXXA',  ,KG,0,56555,16243,0,54425,12822,0,0,0,0,0,0,0,0,0,0,0,0,0,2130,3421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220110000',  , L,0,60599045,5717103,0,8756469,947667,0,6437750,589436,0,8569146,698501,0,9264795,847060,0,7067406,685335,0,8463585,814378,0,12039894,1134726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220190000',  , L,0,8396786,966828,0,1484094,164276,0,1122395,123603,0,1390275,158398,0,999674,111127,0,831450,93926,0,1541043,195284,0,1027855,120214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220210100',  , L,0,7996971,1545901,0,972395,206679,0,631085,119413,0,1136699,175522,0,1326145,280296,0,1112729,200682,0,1342567,277652,0,1475351,285657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220210200',  , L,0,4280522,922234,0,325485,80165,0,737309,144485,0,726225,126326,0,727040,180793,0,646578,123728,0,501471,103401,0,616414,163336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220291100',  , L,0,1077875,201156,0,172289,29354,0,69662,10847,0,188920,37870,0,264040,52613,0,213633,27126,0,51970,15909,0,117361,27437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220291200',  , L,0,5820011,957568,0,867380,151756,0,727496,114396,0,687522,111940,0,1301316,219468,0,542190,92541,0,1034008,163452,0,660099,104015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220299100',  , L,0,54992356,10497429,0,7738919,1237844,0,4592632,767966,0,6999397,1347087,0,10133207,2014897,0,9198801,1834705,0,7479945,1491279,0,8849455,1803651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220299200',  , L,0,19980420,5223340,0,2623625,799066,0,2617249,722171,0,2802871,605990,0,2748212,687698,0,2685487,720611,0,2574899,626059,0,3928077,1061745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220300000',  , L,0,29229592,6182753,0,3568224,790483,0,3203031,721890,0,3465693,750801,0,5026399,1069956,0,4552983,943268,0,4515567,865782,0,4897695,1040573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220410000',  , L,0,20934401,61685310,0,3123297,9131758,0,2862530,9191078,0,2568582,6382846,0,3081504,9729111,0,3127925,8230116,0,2632040,8256684,0,3538523,10763717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220421010',  , L,0,352633,477700,0,55292,63494,0,8107,20077,0,51137,63975,0,57190,78832,0,13891,21393,0,90007,138535,0,77009,91394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220421020',  , L,0,81838766,78062515,0,11808070,10671892,0,11937988,11042743,0,11338663,10355252,0,12826924,12138126,0,10407685,10860963,0,10579295,10264349,0,12940141,12729190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220422000',  , L,0,8477490,2324742,0,1411141,388004,0,977142,253608,0,1456636,369755,0,1241074,344567,0,1206666,340075,0,1177474,352060,0,1007357,276673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220429010',  , L,0,347221,141822,0,155625,69305,0,2352,924,0,2816,1141,0,88322,33231,0,25885,10460,0,19583,5877,0,52638,20884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220429090',  , L,0,18671235,3158159,0,2557554,485419,0,2593016,416652,0,2875711,479222,0,2546703,412087,0,2298664,400191,0,2963607,495758,0,2835980,468830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220430200',  , L,0,405835,185985,0,134687,60511,0,69883,27423,0,50700,19829,0,101110,52727,0,17600,6946,0,0,0,0,31855,18549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220510000',  , L,0,1190543,484426,0,89164,39958,0,279291,98167,0,109408,49542,0,164836,65580,0,200874,79378,0,258784,106356,0,88186,45445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220590200',  , L,0,23201,8524,0,4680,1307,0,0,0,0,12665,5539,0,0,0,0,3120,887,0,0,0,0,2736,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220600100', L,KG,52,52,286,52,52,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220600210',  , L,0,42811,105005,0,4645,14820,0,19329,41270,0,261,1097,0,11139,28606,0,0,0,0,3509,15514,0,3928,3698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220600221',  , L,0,2465178,1338592,0,387266,190325,0,313997,185416,0,440990,214329,0,350001,184506,0,279459,173899,0,377249,227868,0,316216,162249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220600223',  , L,0,22214237,2595960,0,1954943,223232,0,2993071,355332,0,2426892,280782,0,3250260,377581,0,3608212,427339,0,4331453,501767,0,3649406,429927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220600224',  , L,0,99126,78466,0,15508,12686,0,11741,9167,0,21614,12109,0,13502,13606,0,12032,8690,0,14418,11923,0,10311,10285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220600228',  , L,0,3405,2533,0,3405,2533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220600229',  , L,0,7462955,1882149,0,1217348,345000,0,1084124,241024,0,1053680,226801,0,1018818,242412,0,970661,218838,0,997039,249480,0,1121285,358594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220710121',  , L,0,181330705,19806318,0,12113215,1241384,0,30344766,3419713,0,36264596,3918354,0,17079810,1870674,0,24974086,2674174,0,34273467,3757337,0,26280765,2924682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220710122',  , L,0,21856844,2390338,0,3684635,380750,0,3096436,326964,0,2806567,298010,0,3182204,339622,0,4266125,464608,0,1619219,178443,0,3201658,401941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220710123',  , L,0,7203729,787102,0,1360426,140147,0,892643,94230,0,294160,31628,0,1012579,108067,0,1502393,163750,0,1248752,136850,0,892776,112430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220710130',  , L,0,128108394,14500637,0,18294883,2052379,0,19465028,2172924,0,16758127,1895527,0,26494013,3008759,0,10633450,1219942,0,15336689,1717733,0,21126204,2433373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220710191',  , L,0,28924359,2726933,0,9001852,847032,0,0,0,0,9000000,799486,0,888472,84615,0,0,0,0,10034035,995800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220710199',  , L,0,56062745,7051724,0,3529832,462973,0,8646764,1019861,0,8812505,1044898,0,7017965,847726,0,10438945,1336620,0,9419525,1216646,0,8197209,1123000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220710290',  , L,0,142942,42025,0,0,0,0,24292,3533,0,48681,7103,0,24791,6505,0,0,0,0,21016,21193,0,24162,3691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220720100',  , L,0,5649,1276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,456,0,3631,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220720200',  , L,0,55314,17417,0,25,211,0,0,0,0,0,0,0,4893,3956,0,23056,4749,0,4548,3707,0,22792,4794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220820000',  , L,0,892925,2811738,0,163133,325994,0,129139,436144,0,118858,315866,0,134641,440691,0,135980,453774,0,97199,314668,0,113975,524601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220830000',  , L,0,40965104,41634106,0,5688620,5665281,0,4686459,5030515,0,6435622,5835829,0,6394818,6630481,0,4796791,5955431,0,5656251,5478521,0,7306543,7038048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220840000',  , L,0,1109706,1052305,0,164135,162787,0,256542,262984,0,147552,159593,0,143118,108428,0,93829,81378,0,118601,117282,0,185929,159853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220850000',  , L,0,1931214,1408828,0,249169,186618,0,243526,191887,0,265968,212037,0,396326,263270,0,261554,160151,0,96862,94803,0,417809,300062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220860000',  , L,0,1303695,814961,0,153058,97434,0,125718,85978,0,275488,141652,0,152478,94774,0,186298,129616,0,290618,177018,0,120037,88489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220870000',  , L,0,8916945,7482065,0,1069996,929160,0,1056759,863342,0,1017305,998119,0,1422042,1277575,0,1336714,1078277,0,1720078,1103601,0,1294051,1231991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220890110',  , L,0,79602,222846,0,12896,28770,0,12930,34887,0,7453,25020,0,7932,21438,0,1732,6905,0,7680,28540,0,28979,77286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220890123',  , L,0,38085,59686,0,31,556,0,16766,41106,0,7,240,0,19755,13189,0,72,228,0,473,1272,0,981,3095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220890124',  , L,0,255694,110883,0,167170,70940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88524,39943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220890129',  , L,0,24185036,13595696,0,3845927,1412344,0,2770543,2105934,0,4283106,1969067,0,3264643,2747338,0,2892879,1567916,0,3691538,1821462,0,3436400,1971635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220890220',  , L,0,31412,8263,0,3600,377,0,0,0,0,0,0,0,2700,288,0,0,0,0,2712,2377,0,22400,5221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220890240',  , L,0,7746039,1951956,0,994428,166282,0,959497,169232,0,1069117,293442,0,1163715,391571,0,1164885,301650,0,1182083,415647,0,1212314,214132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'220900000',  , L,0,2938934,1391609,0,524501,237927,0,306203,154687,0,321249,180206,0,465138,171445,0,478302,207873,0,488526,244264,0,355015,195207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'230110000',  ,MT,0,0,3301,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,1004,0,0,1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'230120010',  ,MT,0,113963,31931702,0,13770,3270537,0,13799,3489932,0,19899,5412169,0,18038,5206110,0,18510,5299491,0,15221,4562166,0,14726,4691297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'230120090',  ,MT,0,2969,852551,0,220,92818,0,153,63428,0,166,43857,0,589,171055,0,274,56054,0,684,170665,0,883,254674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'230210000',  ,MT,0,105,7043,0,24,1445,0,0,0,0,1,609,0,24,1469,0,3,531,0,24,1477,0,29,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'230230000',  ,MT,0,45551,1697559,0,7687,264295,0,7692,260237,0,0,0,0,7674,270677,0,7731,314301,0,0,0,0,14767,588049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'230240090',  ,MT,0,907,44197,0,77,6364,0,206,7287,0,0,0,0,100,4458,0,54,5778,0,188,6755,0,282,13555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'230250000',  ,MT,0,22682,976519,0,2894,119408,0,2455,99825,0,2984,129059,0,3184,132075,0,3145,143099,0,3899,167987,0,4121,185066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'230310000',  ,MT,0,241184,12564221,0,43420,2273813,0,35930,1594380,0,41002,2098813,0,35910,2002154,0,25565,1209575,0,23797,1423723,0,35560,1961763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'230320000',  ,MT,0,116421,5850103,0,14045,666687,0,23586,1148790,0,18014,874286,0,15271,760157,0,13019,663439,0,18861,1009545,0,13625,727199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2026,'230330000',  ,MT,0,236983,10635429,0,36932,1656442,0,15061,569502,0,43542,1863785,0,35409,1583646,0,31621,1454486,0,28647,1325599,0,45771,2181969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
