report_month,market,company_id,company_name,industry,rev_month_twd_k,rev_prev_month_twd_k,rev_year_ago_month_twd_k,mom_pct,yoy_pct,rev_cum_twd_k,rev_cum_prev_year_twd_k,cum_yoy_pct,note
2026-08,sii,2101,南港,橡膠工業,1267668,1211182,688190,4.66,84.20,15528534,6053507,156.52,本公告係屬自結數，如與公告財報有所差異請以財報為準，另本月份營建收入6億/累積營建收入106億元。
2026-08,sii,2102,泰豐,橡膠工業,22681,22187,17448,2.23,29.99,134598,176885,-23.91,-
2026-08,sii,2103,台橡,橡膠工業,3446503,3641846,2829978,-5.36,21.79,29300415,25083299,16.81,-
2026-08,sii,2104,國際中橡,橡膠工業,1211672,1546688,1208295,-21.66,0.28,9518278,11044524,-13.82,以上營收不包含停業部門營收:115年8月0仟元暨114年8月0仟元；115年1~8月0仟元暨114年1~8月71仟元。
2026-08,sii,2105,正新,橡膠工業,8338554,8595349,7969069,-2.99,4.64,65313310,61727767,5.81,無。
2026-08,sii,2106,建大,橡膠工業,2901482,3237190,2684656,-10.37,8.08,24346985,22997697,5.87,-
2026-08,sii,2107,厚生,橡膠工業,123329,122411,102340,0.75,20.51,993898,902597,10.12,-
2026-08,sii,2108,南帝,橡膠工業,1046282,1028039,737702,1.77,41.83,8120781,6409827,26.69,-
2026-08,sii,2109,華豐,橡膠工業,354696,454629,321035,-21.98,10.49,3087757,3067311,0.67,-
2026-08,sii,2114,鑫永銓,橡膠工業,150454,142852,135320,5.32,11.18,1103128,1016750,8.50,-
2026-08,sii,2115,六暉-KY,汽車工業,319121,320318,216483,-0.37,47.41,2380701,2016675,18.05,-
2026-08,sii,2201,裕隆,汽車工業,5807285,5943538,5927284,-2.29,-2.02,46264728,47922719,-3.46,-
2026-08,sii,2204,中華,汽車工業,2255905,2878948,2326678,-21.64,-3.04,23192109,21260275,9.09,-
2026-08,sii,2206,三陽工業,汽車工業,4883225,5407346,4894107,-9.69,-0.22,40856145,42931057,-4.83,-
2026-08,sii,2207,和泰車,汽車工業,26802894,30043601,24240821,-10.79,10.57,214432097,189544148,13.13,-
2026-08,sii,2208,台船,航運業,2103059,1491536,1351198,41.00,55.64,13183031,16430235,-19.76,單月營收變動主係造船及造艦業務營收增加所致。
2026-08,sii,2211,長榮鋼,鋼鐵工業,1409894,1458678,1260547,-3.34,11.85,10536068,9826872,7.22,-
2026-08,sii,2227,裕日車,汽車工業,1060412,1228457,1098492,-13.68,-3.47,9005228,10520106,-14.40,-
2026-08,sii,2228,劍麟,汽車工業,393621,432522,396088,-8.99,-0.62,3268476,3350369,-2.44,營業收入係以合併營業收入申報
2026-08,sii,2231,為升,汽車工業,222547,248852,300150,-10.57,-25.85,1956007,2292601,-14.68,-
2026-08,sii,2233,宇隆,汽車工業,284737,281958,234793,0.99,21.27,2262259,2232443,1.34,-
2026-08,sii,2236,百達-KY,汽車工業,1204475,1238220,931995,-2.73,29.24,8122412,6258031,29.79,-
2026-08,sii,2237,華德動能-創,汽車工業,292600,250888,224965,16.63,30.06,2381643,1126985,111.33,本月銷售電動巴士31輛及維修收入
2026-08,sii,2239,英利-KY,汽車工業,1069103,1326447,1475293,-19.40,-27.53,10700964,12536918,-14.64,-
2026-08,sii,2241,艾姆勒,汽車工業,87163,80051,59161,8.88,47.33,638677,436102,46.45,-
2026-08,sii,2243,宏旭-KY,汽車工業,200401,108679,97075,84.40,106.44,1279251,953999,34.09,本月認列合約收入金額較去年同期大幅增加
2026-08,sii,2247,汎德永業,汽車工業,3313810,4128800,3290313,-19.74,0.71,28067583,35364943,-20.63,-
2026-08,sii,2248,華勝-KY,汽車工業,246526,232376,151780,6.09,62.42,1811034,1198363,51.13,本月增減百分比達50%以上，係受惠於本公司客&#25143;新車型上市熱銷所致
2026-08,sii,2250,IKKA-KY,汽車工業,258606,285419,254274,-9.39,1.70,2117268,2260218,-6.32,-
2026-08,sii,2254,巨鎧精密-創,汽車工業,3924,3224,49400,21.71,-92.06,69716,398609,-82.51,本&#12105;營收較去年同期營收減少，係因客&#12094;訂單減少所致。
2026-08,sii,2258,鴻華先進-創,汽車工業,913778,597565,110617,52.92,726.07,3816310,3330761,14.58,本月乘用車較去年本月上升，乘用車及電動巴士陸續交車。
2026-08,sii,2301,光寶科,電腦及週邊設備業,19592400,19005536,15648789,3.09,25.20,134710261,106300030,26.73,-
2026-08,sii,2302,麗正,半導體業,135083,122214,71959,10.53,87.72,758055,549456,37.96,系訂單需求增加
2026-08,sii,2303,聯電,半導體業,25044641,23844045,19159816,5.04,30.71,178659250,155816479,14.66,-
2026-08,sii,2305,全友,電腦及週邊設備業,181219,178558,53302,1.49,239.99,992239,465371,113.21,"受惠於AI及大數據發展,光電子設備需求強勁"
2026-08,sii,2308,台達電,電子零組件業,64586049,67073192,47859758,-3.71,34.95,474267973,336211288,41.06,-
2026-08,sii,2312,金寶,其他電子業,13452420,16022648,10991984,-16.04,22.38,104441220,100886343,3.52,-
2026-08,sii,2313,華通,電子零組件業,7012064,6955176,6561566,0.82,6.87,53507270,47487357,12.68,-
2026-08,sii,2314,台揚,通信網路業,65083,78392,127271,-16.98,-48.86,971911,811939,19.70,-
2026-08,sii,2316,楠梓電,電子零組件業,466413,510275,289358,-8.60,61.19,3130952,2226877,40.60,係因終端客戶需求增加，使得營收增加。
2026-08,sii,2317,鴻海,其他電子業,921766023,946512543,606512275,-2.61,51.98,6511139274,4659897316,39.73,主要受惠於伺服器產品出貨持續成長，帶動營收較去年同期增加。
2026-08,sii,2321,東訊,通信網路業,60108,63646,59096,-5.56,1.71,495903,488255,1.57,-
2026-08,sii,2323,中環,光電業,710039,644798,591243,10.12,20.09,5310409,4626590,14.78,無
2026-08,sii,2324,仁寶,電腦及週邊設備業,67337469,81005761,58808664,-16.87,14.50,587941442,496941025,18.31,無
2026-08,sii,2327,國巨*,電子零組件業,16332196,16131188,10759050,1.25,51.80,115085359,85280924,34.95,主要係因客戶需求強勁
2026-08,sii,2328,廣宇,電子零組件業,2165981,2049542,1810015,5.68,19.67,13845255,15023868,-7.84,-
2026-08,sii,2329,華泰,半導體業,1768265,1790428,1687855,-1.24,4.76,13895387,12787221,8.67,-
2026-08,sii,2330,台積電,半導體業,514805337,467580548,335771691,10.10,53.32,3386869575,2431982931,39.26,因先進製程產品需求增加所致。
2026-08,sii,2331,精英,電腦及週邊設備業,1529563,1554400,1915668,-1.60,-20.16,13836213,12640552,9.46,-
2026-08,sii,2332,友訊,通信網路業,1175584,1155984,1117030,1.70,5.24,9458929,8708561,8.62,-
2026-08,sii,2337,旺宏,半導體業,8145267,7724730,2557121,5.44,218.53,45463389,18247954,149.14,受市場需求增加影響。
2026-08,sii,2338,光罩,半導體業,494412,505327,543000,-2.16,-8.95,4052183,4244845,-4.54,-
2026-08,sii,2340,台亞,半導體業,474269,394291,389148,20.28,21.87,3032071,2892655,4.82,-
2026-08,sii,2342,茂矽,半導體業,180687,183537,173814,-1.55,3.95,1372385,1416320,-3.10,-
2026-08,sii,2344,華邦電,半導體業,27308717,26773179,7012528,2.00,289.43,152178225,54860887,177.39,受市場供需影響。
2026-08,sii,2345,智邦,通信網路業,40872511,39472637,25637808,3.55,59.42,246003583,151983830,61.86,客戶需求增加
2026-08,sii,2347,聯強,電子通路業,74215271,72339062,33427828,2.59,122.02,474203745,250029441,89.66,本月營收較去年同期增加122%，主係受惠於AI建置熱潮帶動相關產品市場需求所致；另自結數前期調整列入累計營收
2026-08,sii,2348,海悅,其他,1425372,2077742,222520,-31.40,540.56,6619380,3664986,80.61,本月及本年度增減百分比達50％以上，係因本期認列新知段、鳳鳴段、後壁田段及惠來厝段等建案營建收入
2026-08,sii,2349,錸德,光電業,539665,735585,546631,-26.63,-1.27,5030925,5340746,-5.80,-
2026-08,sii,2351,順德,半導體業,1326062,1328046,822511,-0.15,61.22,9014909,6805708,32.46,主係客戶應用於AI領域之電源管理需求強勁，車用領域所需之導線架亦逐步復甦，客戶之拉貨動能提升。
2026-08,sii,2352,佳世達,電腦及週邊設備業,18813300,18193769,16824741,3.41,11.82,141278815,137507787,2.74,-
2026-08,sii,2353,宏碁,電腦及週邊設備業,30180310,26903988,21804230,12.18,38.41,214810992,171738681,25.08,-
2026-08,sii,2354,鴻準,其他電子業,21867114,21422430,13803533,2.08,58.42,98911940,100610197,-1.69,受IC板漲價，疊加客戶為應對價差及旺季提前備貨拉貨共同影響。
2026-08,sii,2355,敬鵬,電子零組件業,1468680,1472569,1294737,-0.26,13.43,11238366,10496468,7.07,-
2026-08,sii,2356,英業達,電腦及週邊設備業,83267681,90190327,61304263,-7.68,35.83,643625608,459336530,40.12,-
2026-08,sii,2357,華碩,電腦及週邊設備業,94955954,84131254,62815315,12.87,51.17,645188921,453385946,42.30,本月增減差異說明：主要來自AI伺服器之銷售成長。
2026-08,sii,2359,所羅門,其他電子業,275860,411460,337011,-32.96,-18.15,3034216,2892924,4.88,-
2026-08,sii,2360,致茂,其他電子業,5632401,5434240,2197611,3.65,156.30,36455769,17492290,108.41,營運成長動能續強
2026-08,sii,2362,藍天,電腦及週邊設備業,2015357,1817329,1797895,10.90,12.10,15303425,13525205,13.15,-
2026-08,sii,2363,矽統,半導體業,512334,404550,282957,26.64,81.06,3127965,1624114,92.60,(1)季節性影響 ; (2)115/4起新增合併個體廈門凌陽華芯科技股份有限公司營收
2026-08,sii,2364,倫飛,電腦及週邊設備業,180244,189703,135930,-4.99,32.60,1227672,1027208,19.52,-
2026-08,sii,2365,昆盈,電腦及週邊設備業,111154,111160,81762,-0.01,35.95,710725,640072,11.04,-
2026-08,sii,2367,燿華,電子零組件業,1459946,1631312,1157498,-10.50,26.13,11099781,11108546,-0.08,-
2026-08,sii,2368,金像電,電子零組件業,10383971,10014527,5886997,3.69,76.39,64058925,37407050,71.25,接單量增加
2026-08,sii,2369,菱生,半導體業,641933,641835,483031,0.02,32.90,4821212,3537678,36.28,-
2026-08,sii,2371,大同,電機機械,4383050,3677894,4952129,19.17,-11.49,32562647,32787929,-0.69,-
2026-08,sii,2373,震旦行,其他電子業,950602,931455,917542,2.06,3.60,7004556,7135259,-1.83,-
2026-08,sii,2374,佳能,光電業,1312982,1159684,974730,13.22,34.70,8264458,5507553,50.06,今年較去年累計成長超過50%，主係影像視覺產品、光學相關模組及因客戶專案出貨轉趨穩健。
2026-08,sii,2375,凱美,電子零組件業,653794,621019,475169,5.28,37.59,4284270,3696191,15.91,-
2026-08,sii,2376,技嘉,電腦及週邊設備業,47400848,44213037,23888296,7.21,98.43,340883090,219593106,55.23,AI訂單需求暢旺
2026-08,sii,2377,微星,電腦及週邊設備業,17693552,19342388,18834279,-8.52,-6.06,143205499,153037406,-6.42,-
2026-08,sii,2379,瑞昱,半導體業,12459133,12895149,9727390,-3.38,28.08,99330051,86393688,14.97,-
2026-08,sii,2380,虹光,電腦及週邊設備業,202355,199374,219515,1.50,-7.82,1811314,1788096,1.30,-
2026-08,sii,2382,廣達,電腦及週邊設備業,423970932,366274080,152807846,15.75,177.45,2636058779,1300943510,102.63,產品組合變更
2026-08,sii,2383,台光電,電子零組件業,20145589,19206698,8764793,4.89,129.85,119694731,61325050,95.18,受惠於AI伺服器成長力道
2026-08,sii,2385,群光,電子零組件業,6521222,7056988,8482907,-7.59,-23.13,58837687,64299679,-8.49,-
2026-08,sii,2387,精元,電腦及週邊設備業,1430789,1246972,1726366,14.74,-17.12,11134993,12822855,-13.16,-
2026-08,sii,2388,威盛,半導體業,923499,1135921,520600,-18.70,77.39,7666771,5490290,39.64,銷貨增加
2026-08,sii,2390,云辰,其他電子業,58016,60061,49655,-3.40,16.84,441029,458075,-3.72,-
2026-08,sii,2392,正崴,電子零組件業,5188271,8941317,6889918,-41.97,-24.70,52182143,56377172,-7.44,-
2026-08,sii,2393,億光,光電業,1862682,1974254,1632439,-5.65,14.10,14233259,13391696,6.28,-
2026-08,sii,2395,研華,電腦及週邊設備業,10419341,11272216,5556475,-7.57,87.52,68203111,46752861,45.88,客戶端積極下單，專案需求與出貨暢旺，帶動整體營收大幅成長。
2026-08,sii,2397,友通,電腦及週邊設備業,1239331,1284852,837315,-3.54,48.01,9262558,7049350,31.40,-
2026-08,sii,2399,映泰,電腦及週邊設備業,198432,192758,141736,2.94,40.00,1354401,1266685,6.92,-
2026-08,sii,2401,凌陽,半導體業,688102,745822,488178,-7.74,40.95,5316197,4278047,24.27,-
2026-08,sii,2402,毅嘉,電子零組件業,1113296,1166674,956315,-4.58,16.42,8361231,7136169,17.17,-
2026-08,sii,2404,漢唐,其他電子業,9392377,9945328,5905283,-5.56,59.05,65694247,38280695,71.61,"營收較去年同期增加50%以上,係因本年累計正在投入進行的專案較去年同期增加所致。"
2026-08,sii,2405,輔信,電腦及週邊設備業,153709,165225,151203,-6.97,1.66,1220480,1125756,8.41,-
2026-08,sii,2406,國碩,光電業,970776,997619,521628,-2.69,86.11,7511365,3496051,114.85,主要係因子公司太陽能導電漿產品銷量增加所致。
2026-08,sii,2408,南亞科,半導體業,44690268,43867609,6762501,1.88,560.85,220193882,29828762,638.19,受市場需求成長影響。
2026-08,sii,2409,友達,光電業,23101650,20370071,24539457,13.41,-5.86,183394270,186800750,-1.82,-
2026-08,sii,2412,中華電,通信網路業,23309496,19884860,18556785,17.22,25.61,164546265,150274616,9.50,-
2026-08,sii,2413,環科,電子零組件業,330288,356396,323193,-7.33,2.20,2487252,2183940,13.89,-
2026-08,sii,2414,精技,電子通路業,4556137,3225267,2537990,41.26,79.52,28114648,19019034,47.82,本月營收較去年同期增加79.52%，主係受惠於大型專案AI伺服器需求增加所致
2026-08,sii,2415,錩新,電子零組件業,230830,221741,232221,4.10,-0.60,1690084,1559346,8.38,-
2026-08,sii,2417,圓剛,電腦及週邊設備業,253041,325100,296121,-22.17,-14.55,2449846,2224685,10.12,-
2026-08,sii,2419,仲琦,通信網路業,2011067,664742,581922,202.53,245.59,6795189,5561747,22.18,係因本月有大型專案認列收入，以致較去年同期增加
2026-08,sii,2420,新巨,電子零組件業,206990,237960,154663,-13.01,33.83,1585928,1479798,7.17,-
2026-08,sii,2421,建準,電子零組件業,1974148,2119438,1566397,-6.86,26.03,14531703,12001707,21.08,-
2026-08,sii,2423,固緯,其他電子業,299614,281182,233800,6.56,28.15,2288907,1851104,23.65,-
2026-08,sii,2424,隴華,通信網路業,7776,12147,6952,-35.98,11.85,106413,119106,-10.66,-
2026-08,sii,2425,承啟,電腦及週邊設備業,1982942,1909626,907702,3.84,118.46,12873298,5839551,120.45,"1.主係為子公司營業收入增加。2.以上金額包含停業單位營業收入115年1-8月10,575,112仟元,114年1-8月3,723,488仟元"
2026-08,sii,2426,鼎元,光電業,253312,255443,182798,-0.83,38.57,1745892,1641742,6.34,-
2026-08,sii,2427,三商電,資訊服務業,413399,384621,236524,7.48,74.78,3941821,3675588,7.24,本月營收金額較去年同期增加74.78%，主係:ATM本月銷售台數較去年同期增加
2026-08,sii,2428,興勤,電子零組件業,942587,979022,623344,-3.72,51.21,6679112,5234095,27.61,受惠AI相關應用發展需求增加
2026-08,sii,2429,銘旺科,光電業,28303,34749,31173,-18.55,-9.21,263494,283424,-7.03,-
2026-08,sii,2430,燦坤,電子通路業,1477369,1593343,1482210,-7.28,-0.33,11741845,11888620,-1.23,-
2026-08,sii,2431,聯昌,電子零組件業,15182,12297,28820,23.46,-47.32,148586,283583,-47.60,-
2026-08,sii,2432,倚天酷碁-創,電腦及週邊設備業,444398,489165,246283,-9.15,80.44,3180316,1979344,60.68,本月營收及本年累計營收較去年同期增加，主係電腦週邊產品挹注成長所致。
2026-08,sii,2433,互盛電,其他電子業,228528,235142,223991,-2.81,2.03,1830578,1800991,1.64,-
2026-08,sii,2434,統懋,半導體業,5351,3526,2904,51.76,84.26,35661,29753,19.86,本期受惠於外銷市場需求增加，加上去年基期營收低迷，導致本期增幅較高。
2026-08,sii,2436,偉詮電,半導體業,428927,403610,324584,6.27,32.15,3039923,2330981,30.41,-
2026-08,sii,2438,翔耀,光電業,67354,137900,29676,-51.16,126.96,496908,296741,67.46,因國軍服裝供售案營運實質改變，自115年起營收認列方式由代採購淨額利潤認列營收改為實質買賣銷售認列營收，因此較去年同期增加
2026-08,sii,2439,美律,通信網路業,4117732,3647858,4413573,12.88,-6.70,29174709,27206670,7.23,-
2026-08,sii,2440,太空梭,電子零組件業,392507,397352,270146,-1.22,45.29,2992891,2327953,28.56,-
2026-08,sii,2441,超豐,半導體業,2043086,1998127,1438952,2.25,41.98,14047158,11067014,26.93,-
2026-08,sii,2442,新美齊,建材營造,24583,47983,20508,-48.77,19.87,3629854,746363,386.34,本年累計營收較去年同期增加，主係本期營建專案交屋認列收入增加所致。
2026-08,sii,2444,兆勁,通信網路業,126359,81521,84645,55.00,49.28,641429,771227,-16.83,-
2026-08,sii,2449,京元電子,半導體業,4080093,3990702,3100894,2.24,31.58,29404354,21696590,35.53,"以上不含停業部門營收:115年8月0仟元暨114年8月0仟元;115年1~8月0仟元暨114年1~8月985,800仟元。"
2026-08,sii,2450,神腦,通信網路業,3163181,2696323,2478164,17.31,27.64,23094072,19732603,17.04,-
2026-08,sii,2451,創見,半導體業,4837166,5195090,1288310,-6.89,275.47,42476144,8775974,384.00,本月營收較去年同期增加主係市場價格上漲所致
2026-08,sii,2453,凌群,資訊服務業,622610,587363,565750,6.00,10.05,4590206,4305244,6.62,-
2026-08,sii,2454,聯發科,半導體業,64183361,48474930,44546643,32.41,44.08,413991412,391447615,5.76,海外子公司之營收係以當月平均匯率換算之
2026-08,sii,2455,全新,通信網路業,470904,422106,275126,11.56,71.16,2817693,2073751,35.87,客戶需求增加
2026-08,sii,2457,飛宏,電子零組件業,767787,870492,933546,-11.80,-17.76,5967487,6603595,-9.63,-
2026-08,sii,2458,義隆,半導體業,740683,878267,1170557,-15.67,-36.72,8048575,8333137,-3.41,-
2026-08,sii,2459,敦吉,其他電子業,451949,510199,391746,-11.42,15.37,3545888,3173244,11.74,-
2026-08,sii,2460,建通,電子零組件業,438204,432492,249476,1.32,75.65,3264963,1975734,65.25,係因端子產品訂單穩定回流及特殊新型銅材業務量持續增量。
2026-08,sii,2461,光群雷,其他電子業,426507,479333,447465,-11.02,-4.68,3577528,3506348,2.03,-
2026-08,sii,2462,良得電,電子零組件業,351029,373007,352739,-5.89,-0.48,2745479,2779280,-1.22,-
2026-08,sii,2464,盟立,其他電子業,928232,862979,534364,7.56,73.71,5824728,4431591,31.44,主要係本公司半導體自動化設備相關訂單增加所致。
2026-08,sii,2465,麗臺,電腦及週邊設備業,1180621,1070629,244302,10.27,383.26,6326123,2103738,200.71,本月及本年累計營收較去年同期分別增加383.26%及200.71%，主係受惠於全球市場之人工智能應用相關產品需求所致。
2026-08,sii,2466,冠西電,光電業,224958,194036,140672,15.94,59.92,814394,803218,1.39,係因訂單增加
2026-08,sii,2467,志聖,電子零組件業,865806,1167511,538685,-25.84,60.73,7077366,3859507,83.37,係因客戶需求提升，以致115年8月單月營收成長率較去年同期增加60.73%；115年累計營收成長率較去年同期增加83.37%。
2026-08,sii,2468,華經,資訊服務業,198527,174485,278023,13.78,-28.59,1663981,1871908,-11.11,-
2026-08,sii,2471,資通,資訊服務業,85250,84322,79552,1.10,7.16,644431,597146,7.92,-
2026-08,sii,2472,立隆電,電子零組件業,1310529,1327811,866813,-1.30,51.19,9263430,7447691,24.38,被動元件市場需求增加
2026-08,sii,2474,可成,其他電子業,1003130,1056467,1684730,-5.05,-40.46,8514746,12729027,-33.11,-
2026-08,sii,2476,鉅祥,電子零組件業,950786,970526,674112,-2.03,41.04,6655990,4760639,39.81,-
2026-08,sii,2477,美隆電,其他電子業,351843,302621,274983,16.27,27.95,1738625,1676151,3.73,-
2026-08,sii,2478,大毅,電子零組件業,636565,660883,443191,-3.68,43.63,4422830,3602596,22.77,-
2026-08,sii,2480,敦陽科,資訊服務業,774225,813206,644321,-4.79,20.16,6470316,5556395,16.45,-
2026-08,sii,2481,強茂,半導體業,1376881,1447660,1060614,-4.89,29.82,10201264,8637640,18.10,-
2026-08,sii,2482,連宇,其他電子業,46404,38134,41998,21.69,10.49,318069,347372,-8.44,-
2026-08,sii,2483,百容,電子零組件業,188082,201159,139747,-6.50,34.59,1435314,1176995,21.95,-
2026-08,sii,2484,希華,電子零組件業,227535,235587,181898,-3.42,25.09,1677455,1649213,1.71,-
2026-08,sii,2485,兆赫,通信網路業,249330,311758,180137,-20.02,38.41,2515846,1387658,81.30,因客戶端產品驗證通過，正式進入量產與備貨階段，帶動出貨量顯著提升，致使本月營收較去年同期大幅成長。
2026-08,sii,2486,一詮,光電業,777300,739794,532145,5.07,46.07,5200014,4000096,30.00,-
2026-08,sii,2488,漢平,其他電子業,394408,377191,262850,4.56,50.05,2314875,1799351,28.65,本月營收較去年同期增加主要係因訂單量增加所致。
2026-08,sii,2489,瑞軒,光電業,2725433,2690629,2205299,1.29,23.59,18595675,15944218,16.63,-
2026-08,sii,2491,吉祥全,光電業,15149,16284,13660,-6.97,10.90,113050,116825,-3.23,-
2026-08,sii,2492,華新科,電子零組件業,4568665,4443982,3139068,2.81,45.54,29941099,24521213,22.10,-
2026-08,sii,2493,揚博,電子零組件業,402076,397828,310834,1.07,29.35,2815708,2468360,14.07,-
2026-08,sii,2495,普安,電腦及週邊設備業,161558,149804,78345,7.85,106.21,1090366,712633,53.01,主要係客戶訂單金額增加所致。
2026-08,sii,2496,卓越,其他,80373,72277,81272,11.20,-1.11,568224,560022,1.46,-
2026-08,sii,2497,怡利電,汽車工業,479526,534152,408837,-10.23,17.29,3589011,2996636,19.77,-
2026-08,sii,2498,宏達電,通信網路業,246093,178710,266660,37.71,-7.71,1691631,1817432,-6.92,-
2026-08,sii,2501,國建,建材營造,1630282,2481445,1017795,-34.30,60.18,18547837,13520662,37.18,本月交屋入帳增加
2026-08,sii,2504,國產,建材營造,1642633,1752096,1786871,-6.25,-8.07,13644165,14867472,-8.23,-
2026-08,sii,2505,國揚,建材營造,772129,257522,620383,199.83,24.46,1626810,2516618,-35.36,"本年度營建收入1,622,553仟元，租賃收入4,257仟元。"
2026-08,sii,2506,太設,建材營造,92579,89279,68714,3.70,34.73,989693,811385,21.98,-
2026-08,sii,2509,全坤建,建材營造,126240,1074517,20684,-88.25,510.33,1327379,173423,665.40,"本月營收及累計營收較去年同期增加,主要係完工認列全坤X101案售屋收入所致."
2026-08,sii,2511,太子,建材營造,1094091,661057,582312,65.51,87.89,6424683,5197800,23.60,本月營收增加87.89%，主係重要子公司大成工程工程承攬營收增加所致。
2026-08,sii,2514,龍邦,其他,1623021,1536521,2144945,5.63,-24.33,13698409,14118819,-2.98,-
2026-08,sii,2515,中工,建材營造,1752579,1547226,1360281,13.27,28.84,16263493,12934448,25.74,-
2026-08,sii,2516,新建,建材營造,712460,707012,852838,0.77,-16.46,5098722,6412939,-20.49,-
2026-08,sii,2520,冠德,建材營造,1795900,1761630,2443465,1.95,-26.50,16783158,14353446,16.93,-
2026-08,sii,2524,京城,建材營造,112873,492010,98958,-77.06,14.06,1913400,3019366,-36.63,-
2026-08,sii,2527,宏璟,建材營造,122292,166277,117387,-26.45,4.18,5062850,426123,1088.12,本年累計營收較去年同期高，主要係因今年有大型工案認列收入所致。
2026-08,sii,2528,皇普,建材營造,437945,1365498,1854963,-67.93,-76.39,3472209,9181797,-62.18,"係115年8月認列皇普LaVie案412,227仟元、出售國慶段1315-1地號22,860仟元、竹北今天之外2,459仟元及租賃收入399仟元所致。"
2026-08,sii,2530,華建,建材營造,672,842,504179,-20.19,-99.87,210353,6121333,-96.56,"本年度出售房地收入較去年度減少5,910,778仟元,本年度租金收入較去年度同期減少202仟元."
2026-08,sii,2534,宏盛,建材營造,115095,133490,114397,-13.78,0.61,755086,4331490,-82.57,累計至本期成屋銷售情形較去年同期減少
2026-08,sii,2535,達欣工,建材營造,2563767,2404520,1778325,6.62,44.17,18386374,14742092,24.72,-
2026-08,sii,2536,宏普,建材營造,34549,14869,109705,132.36,-68.51,5040269,4091834,23.18,本期認列租金收入及餘屋交屋。
2026-08,sii,2537,聯上發,建材營造,523,57492,615,-99.09,-14.96,1522963,499588,204.84,本月及去年同期營收係租金收入。
2026-08,sii,2538,基泰,建材營造,24588,21827,19376,12.65,26.90,202674,182278,11.19,-
2026-08,sii,2539,櫻花建,建材營造,442362,527905,484478,-16.20,-8.69,9520544,8083544,17.78,無異常。本月有「櫻花昕光之櫻」、「櫻花水美」建案陸續過戶中。
2026-08,sii,2540,愛山林,建材營造,1518685,1092561,765532,39.00,98.38,6354393,8489203,-25.15,本月營收增加，主係建案完工交屋所致。
2026-08,sii,2542,興富發,建材營造,3024332,4808113,3822322,-37.10,-20.88,41069298,11366724,261.31,本期較去年同期增加，係本期認列「青山440」、「福山案」、「復興北」、「VVS1」、「市政愛&#24742;」等新建案收入所致。
2026-08,sii,2543,皇昌,建材營造,1601610,1766665,1057104,-9.34,51.51,11111868,6970691,59.41,新承攬工程進入施工期，致本期營收較去年同期增加。
2026-08,sii,2545,皇翔,建材營造,64320,1193449,264010,-94.61,-75.64,4820867,5586543,-13.71,因去年同期成屋銷售情形較本月佳所致
2026-08,sii,2546,根基,建材營造,1772783,1854655,2345343,-4.41,-24.41,14881881,13384246,11.19,-
2026-08,sii,2547,日勝生,建材營造,1066786,1221328,588638,-12.65,81.23,6157036,3766936,63.45,本月及本年度增加，主係建案完工陸續交屋所致。
2026-08,sii,2548,華固,建材營造,634969,74491,265090,752.41,139.53,6416941,3125109,105.33,本公司截至08月累計營收較去年同期增加，係因本年度認列交屋金額較高所致。
2026-08,sii,2597,潤弘,建材營造,3310182,2790679,2349169,18.62,40.91,22212293,19030078,16.72,-
2026-08,sii,2601,益航,航運業,142049,146573,347250,-3.09,-59.09,1263432,2827585,-55.32,本期營收減少，係原合併報表子公司改採權益法認列，其營收不再納入合併報表所致。
2026-08,sii,2603,長榮,航運業,48985697,48079100,32956841,1.89,48.64,288737251,263016570,9.78,-
2026-08,sii,2605,新興,航運業,507861,478915,319911,6.04,58.75,3695520,2664052,38.72,受運價維持高檔影響，本月營業收入較去年同期顯著增加。
2026-08,sii,2606,裕民,航運業,1732266,1764365,1466083,-1.82,18.16,12401910,9913410,25.10,-
2026-08,sii,2607,榮運,航運業,2073018,2024250,1387656,2.41,49.39,13141412,11654834,12.76,-
2026-08,sii,2608,嘉里大榮,航運業,1564683,1116135,1319790,40.19,18.56,11093216,10161134,9.17,自115年8月起100%持有嘉里國際物流股份有限公司，重編今年累計營收、去年8月及累計營收
2026-08,sii,2609,陽明,航運業,21611483,20836075,13838365,3.72,56.17,127031057,113496193,11.93,整體運價上漲，致營收增加。
2026-08,sii,2610,華航,航運業,21948463,22234995,17251904,-1.29,27.22,164986282,139054266,18.65,-
2026-08,sii,2611,志信,航運業,56119,49501,52563,13.37,6.77,729359,444706,64.01,本期建案完工交屋，故營收增加。
2026-08,sii,2612,中航,航運業,512935,480742,403375,6.70,27.16,3572876,3247527,10.02,-
2026-08,sii,2613,中櫃,航運業,301830,309190,296716,-2.38,1.72,2356680,2228866,5.73,-
2026-08,sii,2614,東森,其他,443995,463540,474607,-4.22,-6.45,3452392,3586574,-3.74,-
2026-08,sii,2615,萬海,航運業,19200015,18639594,11594593,3.01,65.59,114380971,95953169,19.20,運價較去年同期上漲
2026-08,sii,2616,山隆,油電燃氣業,785252,791533,707434,-0.79,11.00,5950277,5379543,10.61,-
2026-08,sii,2617,台航,航運業,451246,454515,368983,-0.72,22.29,3275911,2752672,19.01,-
2026-08,sii,2618,長榮航,航運業,22891065,22453631,18325120,1.95,24.92,173630243,147069425,18.06,-
2026-08,sii,2630,亞航,航運業,287593,347368,395211,-17.21,-27.23,2730513,3517244,-22.37,-
