yyyymm,imex,hs_code,stage,value_jpy_k,quantity1,unit1,quantity2,unit2,source_file,retrieved_at
2026-01,I,280461200,DETAILED,7459550,0,,969134,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,280461200,DETAILED,8367880,0,,1154239,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,280461200,DETAILED,8065930,0,,1230547,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,280461200,DETAILED,9582231,0,,1335650,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,280461200,DETAILED,10864142,0,,1503109,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,280461200,DETAILED,9607252,0,,1252337,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,280461200,PROV9,3482428,0,,534984,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,381800010,DETAILED,11888773,0,,218359,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,381800010,DETAILED,10313283,0,,241136,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,381800010,DETAILED,12975959,0,,255553,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,381800010,DETAILED,11631110,0,,222852,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,381800010,DETAILED,11170138,0,,246811,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,381800010,DETAILED,13181501,0,,342137,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,381800010,PROV9,13878688,0,,262088,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,381800020,DETAILED,5172844,0,,6879,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,381800020,DETAILED,5143758,0,,6713,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,381800020,DETAILED,5817235,0,,10040,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,381800020,DETAILED,4393552,0,,5038,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,381800020,DETAILED,7440960,0,,4995,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,381800020,DETAILED,2998290,0,,4963,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,381800020,PROV9,3260155,0,,9638,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,848610000,DETAILED,112807,9,NO,36534,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,848610000,DETAILED,1402999,15,NO,93117,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,848610000,DETAILED,964363,14,NO,38674,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,848610000,DETAILED,758300,13,NO,23096,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,848610000,DETAILED,572914,17,NO,82444,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,848610000,DETAILED,2257901,15,NO,35906,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,848610000,PROV9,500562,4,NO,9125,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,848620000,DETAILED,34838131,1013,NO,393596,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,848620000,DETAILED,19781833,848,NO,235140,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,848620000,DETAILED,49279869,1027,NO,489722,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,848620000,DETAILED,30680342,798,NO,370560,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,848620000,DETAILED,56894965,868,NO,303002,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,848620000,DETAILED,66687817,1437,NO,449891,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,848620000,PROV9,59873286,1092,NO,595788,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,848630000,DETAILED,6995,1,NO,84,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,848630000,DETAILED,5126,2,NO,63,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,848630000,DETAILED,74157,2,NO,6205,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,848630000,DETAILED,22124,1,NO,398,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,848630000,DETAILED,107289,6,NO,7848,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,848630000,DETAILED,225880,4,NO,9767,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,848630000,PROV9,35734,3,NO,444,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,848640000,DETAILED,8584762,711,NO,195901,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,848640000,DETAILED,6105205,376,NO,178878,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,848640000,DETAILED,11403661,511,NO,263611,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,848640000,DETAILED,7465243,513,NO,195869,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,848640000,DETAILED,4785744,467,NO,159239,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,848640000,DETAILED,8700743,709,NO,217118,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,848640000,PROV9,9267162,557,NO,312994,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,848690000,DETAILED,34375807,0,,1196020,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,848690000,DETAILED,26717974,0,,1146746,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,848690000,DETAILED,36414352,0,,1151427,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,848690000,DETAILED,31996674,0,,1330072,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,848690000,DETAILED,30801775,0,,1346447,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,848690000,DETAILED,31970802,0,,1633066,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,848690000,PROV9,33625948,0,,1686452,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,851711000,DETAILED,350448,0,,67539,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,851711000,DETAILED,262563,0,,48942,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,851711000,DETAILED,404038,0,,75564,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,851711000,DETAILED,346313,0,,61689,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,851711000,DETAILED,218851,0,,41602,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,851711000,DETAILED,349773,0,,66648,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,851711000,PROV9,413338,0,,68922,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,851713000,DETAILED,328331383,0,,3668419,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,851713000,DETAILED,258952728,0,,2995731,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,851713000,DETAILED,336327970,0,,4422193,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,851713000,DETAILED,295862318,0,,3379103,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,851713000,DETAILED,223320320,0,,2646573,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,851713000,DETAILED,199370500,0,,2885856,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,851713000,PROV9,287574932,0,,2803256,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,851714000,DETAILED,245790,0,,7024,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,851714000,DETAILED,209804,0,,8205,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,851714000,DETAILED,196317,0,,6219,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,851714000,DETAILED,247536,0,,5104,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,851714000,DETAILED,69055,0,,2851,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,851714000,DETAILED,218493,0,,6444,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,851714000,PROV9,1307491,0,,30753,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,851718000,DETAILED,386026,0,,67668,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,851718000,DETAILED,409417,0,,68481,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,851718000,DETAILED,374096,0,,54228,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,851718000,DETAILED,467137,0,,67224,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,851718000,DETAILED,368756,0,,50517,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,851718000,DETAILED,528936,0,,78292,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,851718000,PROV9,655558,0,,101351,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,851761000,DETAILED,3234169,0,,6995,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,851761000,DETAILED,1300967,0,,4972,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,851761000,DETAILED,1324060,0,,9930,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,851761000,DETAILED,2602031,0,,5942,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,851761000,DETAILED,2064657,0,,5971,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,851761000,DETAILED,3779326,0,,9649,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,851761000,PROV9,3412738,0,,10488,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,851762010,DETAILED,45450954,0,,1959102,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,851762010,DETAILED,51999846,0,,1753402,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,851762010,DETAILED,39212523,0,,2062009,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,851762010,DETAILED,40644206,0,,1679138,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,851762010,DETAILED,44991774,0,,1584741,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,851762010,DETAILED,52108355,0,,1872436,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,851762010,PROV9,43238151,0,,1842854,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,851762090,DETAILED,50523779,0,,3060837,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,851762090,DETAILED,52884774,0,,3226824,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,851762090,DETAILED,58900489,0,,3425904,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,851762090,DETAILED,55769522,0,,2999267,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,851762090,DETAILED,64190583,0,,3372413,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,851762090,DETAILED,70611875,0,,3451610,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,851762090,PROV9,84142215,0,,3217651,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,851769000,DETAILED,2545014,0,,300649,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,851769000,DETAILED,2469344,0,,282567,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,851769000,DETAILED,2704091,0,,262432,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,851769000,DETAILED,3074058,0,,315648,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,851769000,DETAILED,2361687,0,,242679,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,851769000,DETAILED,2755220,0,,259471,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,851769000,PROV9,2591431,0,,267588,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,851771000,DETAILED,1749568,0,,147669,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,851771000,DETAILED,1539017,0,,85772,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,851771000,DETAILED,1495864,0,,80937,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,851771000,DETAILED,1350037,0,,83167,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,851771000,DETAILED,1374617,0,,102568,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,851771000,DETAILED,1412437,0,,101615,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,851771000,PROV9,1924386,0,,177269,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,851779000,DETAILED,11230442,0,,282892,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,851779000,DETAILED,7970558,0,,185736,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,851779000,DETAILED,10570621,0,,180114,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,851779000,DETAILED,9666783,0,,233671,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,851779000,DETAILED,9831160,0,,201676,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,851779000,DETAILED,11965706,0,,241012,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,851779000,PROV9,12486489,0,,263335,KG,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854110010,DETAILED,2779850,0,,1189609879,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854110010,DETAILED,2438685,0,,1170667476,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854110010,DETAILED,2539679,0,,1205718764,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854110010,DETAILED,1854410,0,,823209774,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854110010,DETAILED,1815387,0,,842927855,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854110010,DETAILED,1855723,0,,634144836,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854110010,PROV9,2125961,0,,809624956,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854110091,DETAILED,2513977,0,,969469200,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854110091,DETAILED,2407664,0,,1004923054,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854110091,DETAILED,2439461,0,,1092164325,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854110091,DETAILED,3624512,0,,1441932888,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854110091,DETAILED,2765738,0,,2231897662,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854110091,DETAILED,3472710,0,,1538994479,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854110091,PROV9,3630336,0,,1846080590,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854110092,DETAILED,17883,0,,105175,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854110092,DETAILED,1735,0,,15000,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854110092,DETAILED,30211,0,,34788,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854110092,DETAILED,42404,0,,151777,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854110092,DETAILED,38452,0,,171928,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854110092,DETAILED,66265,0,,1193980,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854110092,PROV9,48453,0,,244288,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854110093,DETAILED,324,0,,27,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854110099,DETAILED,621327,0,,37809456,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854110099,DETAILED,574800,0,,41185491,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854110099,DETAILED,694712,0,,82940040,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854110099,DETAILED,621479,0,,53154202,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854110099,DETAILED,701804,0,,62245979,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854110099,DETAILED,821788,0,,74805667,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854110099,PROV9,928040,0,,53455258,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854121000,DETAILED,3058253,0,,862030917,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854121000,DETAILED,2561638,0,,754641037,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854121000,DETAILED,3017626,0,,850261980,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854121000,DETAILED,2567314,0,,765149029,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854121000,DETAILED,2406317,0,,736995220,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854121000,DETAILED,2737900,0,,788587137,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854121000,PROV9,3482876,0,,813900186,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854129010,DETAILED,5915169,0,,120477494,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854129010,DETAILED,4958020,0,,108057307,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854129010,DETAILED,6369790,0,,155553385,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854129010,DETAILED,7437368,0,,157720938,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854129010,DETAILED,6263722,0,,155365241,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854129010,DETAILED,7149870,0,,174087363,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854129010,PROV9,6844862,0,,168164378,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854129020,DETAILED,229919,0,,377063,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854129020,DETAILED,395267,0,,654558,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854129020,DETAILED,445105,0,,853645,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854129020,DETAILED,507461,0,,1335784,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854129020,DETAILED,547896,0,,1218924,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854129020,DETAILED,351862,0,,688763,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854129020,PROV9,475522,0,,1077371,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854129030,DETAILED,12245,0,,39281,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854129030,DETAILED,24689,0,,69906,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854129030,DETAILED,9540,0,,75942,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854129030,DETAILED,10166,0,,15036,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854129030,DETAILED,4303,0,,14546,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854129030,DETAILED,20076,0,,46880,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854129030,PROV9,4712,0,,5183,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854129090,DETAILED,1554753,0,,32757745,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854129090,DETAILED,1257849,0,,24029602,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854129090,DETAILED,1853791,0,,29864500,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854129090,DETAILED,1678807,0,,24078547,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854129090,DETAILED,1807135,0,,32243947,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854129090,DETAILED,1863020,0,,22648451,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854129090,PROV9,2536560,0,,32079388,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854130000,DETAILED,331323,0,,4799973,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854130000,DETAILED,289353,0,,3043861,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854130000,DETAILED,357851,0,,4328314,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854130000,DETAILED,368990,0,,4151717,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854130000,DETAILED,405313,0,,4910302,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854130000,DETAILED,569147,0,,6646816,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854130000,PROV9,503303,0,,6508221,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854141000,DETAILED,6012505,0,,1456737786,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854141000,DETAILED,4883756,0,,1126958889,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854141000,DETAILED,5728397,0,,1182792125,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854141000,DETAILED,6605720,0,,972345424,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854141000,DETAILED,5103770,0,,1311876874,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854141000,DETAILED,6701974,0,,1122434566,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854141000,PROV9,7257586,0,,1041847157,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854142000,DETAILED,268433,0,,13561125,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854142000,DETAILED,746892,0,,18355420,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854142000,DETAILED,611006,0,,17180413,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854142000,DETAILED,356832,0,,12356290,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854142000,DETAILED,655812,0,,17794492,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854142000,DETAILED,315284,0,,21075363,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854142000,PROV9,337276,0,,20472109,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854143000,DETAILED,11027533,0,,17112491,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854143000,DETAILED,8903516,0,,15346426,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854143000,DETAILED,12932926,0,,17780122,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854143000,DETAILED,18698742,0,,16158916,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854143000,DETAILED,8447849,0,,18160134,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854143000,DETAILED,10311494,0,,20018423,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854143000,PROV9,10082400,0,,16430566,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854149000,DETAILED,2765839,0,,55611609,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854149000,DETAILED,2913346,0,,41984812,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854149000,DETAILED,5886940,0,,56222914,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854149000,DETAILED,3378476,0,,75762459,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854149000,DETAILED,5212407,0,,57540284,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854149000,DETAILED,6754348,0,,84434543,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854149000,PROV9,3613178,0,,94328300,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854151000,DETAILED,255524,0,,473628,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854151000,DETAILED,121909,0,,150608,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854151000,DETAILED,403619,0,,359827,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854151000,DETAILED,291834,0,,164910,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854151000,DETAILED,171935,0,,472661,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854151000,DETAILED,473358,0,,61329737,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854151000,PROV9,281755,0,,62366403,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854159000,DETAILED,142764,0,,1436003,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854159000,DETAILED,144135,0,,1814201,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854159000,DETAILED,175978,0,,1041729,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854159000,DETAILED,209204,0,,1605258,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854159000,DETAILED,310863,0,,6249946,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854159000,DETAILED,221076,0,,5915536,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854159000,PROV9,258990,0,,3645766,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854160010,DETAILED,1697749,0,,166431080,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854160010,DETAILED,1453787,0,,141799248,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854160010,DETAILED,1864786,0,,174917282,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854160010,DETAILED,1748449,0,,159017747,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854160010,DETAILED,1909204,0,,170129544,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854160010,DETAILED,1762127,0,,158909972,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-07,I,854160010,PROV9,2124930,0,,179071696,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-01,I,854160090,DETAILED,1033676,0,,15683585,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-02,I,854160090,DETAILED,952166,0,,13952051,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-03,I,854160090,DETAILED,1016137,0,,16514697,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-04,I,854160090,DETAILED,930450,0,,13543556,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-05,I,854160090,DETAILED,932252,0,,15184858,NO,estat_I_2026-07_000040494507.csv,2026-09-02
2026-06,I,854160090,DETAILED,1110450,0,,15898696,NO,estat_I_2026-07_000040494507.csv,2026-09-02
