yyyymm,period_type,stage,lang,section,imex,area,name,level,value_jpy_m,value_year_ago_jpy_m,yoy_pct,quantity,unit,qty_yoy_pct,share_pct,contribution_pt,extra_json,retrieved_at
2026-07,MONTH_PROV,4,en,COMMODITY,I,R KOREA,MANUFACTURES OF METALS,2,7664,,4.80,,,,1.50,0.10,"{""kagaku"": ""7,664"", ""kagakunobiritsu"": ""4.8"", ""koseihi"": ""1.5"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(R KOREA)"", ""shuyoshohin"": ""MANUFACTURES OF METALS"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.1""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,R KOREA,"TEXTILE YARN, FABRICS",2,3881,,19.60,,,,0.80,0.20,"{""kagaku"": ""3,881"", ""kagakunobiritsu"": ""19.6"", ""koseihi"": ""0.8"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(R KOREA)"", ""shuyoshohin"": ""TEXTILE YARN, FABRICS"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.2""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,R KOREA,NON-METALLIC MINERAL WARE,2,4276,,25.30,,,,0.80,0.20,"{""kagaku"": ""4,276"", ""kagakunobiritsu"": ""25.3"", ""koseihi"": ""0.8"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(R KOREA)"", ""shuyoshohin"": ""NON-METALLIC MINERAL WARE"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.2""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,R KOREA,WOOD & CORK MANUFACTURED,2,87,,78.80,,,,0,0,"{""kagaku"": ""87"", ""kagakunobiritsu"": ""78.8"", ""koseihi"": ""0.0"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(R KOREA)"", ""shuyoshohin"": ""WOOD & CORK MANUFACTURED"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.0""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,R KOREA,6 MACHINERY,1,58533,,26.70,,,,11.50,3.10,"{""kagaku"": ""58,533"", ""kagakunobiritsu"": ""26.7"", ""koseihi"": ""11.5"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(R KOREA)"", ""shuyoshohin"": ""6 MACHINERY"", ""shuyoshohinbunrui"": ""1"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""3.1""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,R KOREA,POWER GENERATING MACHINE,2,4284,,10.20,3102,MT,9.10,0.80,0.10,"{""kagaku"": ""4,284"", ""kagakunobiritsu"": ""10.2"", ""koseihi"": ""0.8"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(R KOREA)"", ""shuyoshohin"": ""POWER GENERATING MACHINE"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""3,102"", ""suryonobiritsu"": ""9.1"", ""tani"": ""MT"", ""zogenkiyodo"": ""0.1""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,R KOREA,COMPUTERS AND UNITS,2,1261,,-0.60,34,TNO,15.70,0.20,0,"{""kagaku"": ""1,261"", ""kagakunobiritsu"": ""-0.6"", ""koseihi"": ""0.2"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(R KOREA)"", ""shuyoshohin"": ""COMPUTERS AND UNITS"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""34"", ""suryonobiritsu"": ""15.7"", ""tani"": ""TNO"", ""zogenkiyodo"": ""-0.0""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,R KOREA,PARTS OF COMPUTER,2,2630,,85.10,41,MT,-7.90,0.50,0.30,"{""kagaku"": ""2,630"", ""kagakunobiritsu"": ""85.1"", ""koseihi"": ""0.5"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(R KOREA)"", ""shuyoshohin"": ""PARTS OF COMPUTER"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""41"", ""suryonobiritsu"": ""-7.9"", ""tani"": ""MT"", ""zogenkiyodo"": ""0.3""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,R KOREA,7 ELECTRICAL MACHINERY,1,77968,,55.30,,,,15.40,7,"{""kagaku"": ""77,968"", ""kagakunobiritsu"": ""55.3"", ""koseihi"": ""15.4"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(R KOREA)"", ""shuyoshohin"": ""7 ELECTRICAL MACHINERY"", ""shuyoshohinbunrui"": ""1"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""7.0""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,R KOREA,SEMICONDUCTORS ETC,2,43279,,150.50,,,,8.50,6.60,"{""kagaku"": ""43,279"", ""kagakunobiritsu"": ""150.5"", ""koseihi"": ""8.5"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(R KOREA)"", ""shuyoshohin"": ""SEMICONDUCTORS ETC"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""6.6""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,R KOREA,(IC),2,41880,,166.60,66,MNO,79.80,8.30,6.60,"{""kagaku"": ""41,880"", ""kagakunobiritsu"": ""166.6"", ""koseihi"": ""8.3"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(R KOREA)"", ""shuyoshohin"": ""(IC)"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""66"", ""suryonobiritsu"": ""79.8"", ""tani"": ""MNO"", ""zogenkiyodo"": ""6.6""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,R KOREA,INSULATED WIRE AND CABLE,2,2113,,-9.80,1048,MT,-37.40,0.40,-0.10,"{""kagaku"": ""2,113"", ""kagakunobiritsu"": ""-9.8"", ""koseihi"": ""0.4"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(R KOREA)"", ""shuyoshohin"": ""INSULATED WIRE AND CABLE"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""1,048"", ""suryonobiritsu"": ""-37.4"", ""tani"": ""MT"", ""zogenkiyodo"": ""-0.1""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,R KOREA,AUDIO AND VISUAL APPARATUS,2,3219,,5.80,,,,0.60,0,"{""kagaku"": ""3,219"", ""kagakunobiritsu"": ""5.8"", ""koseihi"": ""0.6"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(R KOREA)"", ""shuyoshohin"": ""AUDIO AND VISUAL APPARATUS"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.0""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,R KOREA,ELECTRICAL POWER MACHINERY,2,3945,,9.90,,,,0.80,0.10,"{""kagaku"": ""3,945"", ""kagakunobiritsu"": ""9.9"", ""koseihi"": ""0.8"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(R KOREA)"", ""shuyoshohin"": ""ELECTRICAL POWER MACHINERY"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.1""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,R KOREA,"TELEPHONY, TELEGRAPHY",2,3144,,7.30,,,,0.60,0.10,"{""kagaku"": ""3,144"", ""kagakunobiritsu"": ""7.3"", ""koseihi"": ""0.6"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(R KOREA)"", ""shuyoshohin"": ""TELEPHONY, TELEGRAPHY"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.1""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,R KOREA,(TELEPHONE SETS),2,115,,42.50,1139,NO,-4,0,0,"{""kagaku"": ""115"", ""kagakunobiritsu"": ""42.5"", ""koseihi"": ""0.0"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(R KOREA)"", ""shuyoshohin"": ""(TELEPHONE SETS)"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""1,139"", ""suryonobiritsu"": ""-4.0"", ""tani"": ""NO"", ""zogenkiyodo"": ""0.0""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,R KOREA,ELECTRICAL MEASURING,2,2299,,-4.40,,,,0.50,0,"{""kagaku"": ""2,299"", ""kagakunobiritsu"": ""-4.4"", ""koseihi"": ""0.5"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(R KOREA)"", ""shuyoshohin"": ""ELECTRICAL MEASURING"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""-0.0""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,R KOREA,8 TRANSPORT EQUIPMENT,1,9689,,27.60,,,,1.90,0.50,"{""kagaku"": ""9,689"", ""kagakunobiritsu"": ""27.6"", ""koseihi"": ""1.9"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(R KOREA)"", ""shuyoshohin"": ""8 TRANSPORT EQUIPMENT"", ""shuyoshohinbunrui"": ""1"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.5""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,R KOREA,MOTOR VEHICLES,2,772,,-11.10,277,NO,95.10,0.20,0,"{""kagaku"": ""772"", ""kagakunobiritsu"": ""-11.1"", ""koseihi"": ""0.2"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(R KOREA)"", ""shuyoshohin"": ""MOTOR VEHICLES"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""277"", ""suryonobiritsu"": ""95.1"", ""tani"": ""NO"", ""zogenkiyodo"": ""-0.0""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,R KOREA,PARTS OF MOTOR VEHICLES,2,6022,,12.90,,,,1.20,0.20,"{""kagaku"": ""6,022"", ""kagakunobiritsu"": ""12.9"", ""koseihi"": ""1.2"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(R KOREA)"", ""shuyoshohin"": ""PARTS OF MOTOR VEHICLES"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.2""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,R KOREA,AIRCRAFT,2,2689,,117.10,,,,0.50,0.40,"{""kagaku"": ""2,689"", ""kagakunobiritsu"": ""117.1"", ""koseihi"": ""0.5"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(R KOREA)"", ""shuyoshohin"": ""AIRCRAFT"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.4""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,R KOREA,9 OTHERS,1,52760,,31.10,,,,10.40,3.20,"{""kagaku"": ""52,760"", ""kagakunobiritsu"": ""31.1"", ""koseihi"": ""10.4"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(R KOREA)"", ""shuyoshohin"": ""9 OTHERS"", ""shuyoshohinbunrui"": ""1"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""3.2""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,R KOREA,"SCIENTIFIC, OPTICAL INST",2,8729,,25.20,,,,1.70,0.40,"{""kagaku"": ""8,729"", ""kagakunobiritsu"": ""25.2"", ""koseihi"": ""1.7"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(R KOREA)"", ""shuyoshohin"": ""SCIENTIFIC, OPTICAL INST"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.4""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,R KOREA,CLOTHING AND ACCESSORIES,2,635,,-18.80,,,,0.10,0,"{""kagaku"": ""635"", ""kagakunobiritsu"": ""-18.8"", ""koseihi"": ""0.1"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(R KOREA)"", ""shuyoshohin"": ""CLOTHING AND ACCESSORIES"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""-0.0""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,R KOREA,FURNITURE,2,539,,32.40,516,MT,8.90,0.10,0,"{""kagaku"": ""539"", ""kagakunobiritsu"": ""32.4"", ""koseihi"": ""0.1"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(R KOREA)"", ""shuyoshohin"": ""FURNITURE"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""516"", ""suryonobiritsu"": ""8.9"", ""tani"": ""MT"", ""zogenkiyodo"": ""0.0""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,R KOREA,BAGS,2,201,,66.20,,,,0,0,"{""kagaku"": ""201"", ""kagakunobiritsu"": ""66.2"", ""koseihi"": ""0.0"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(R KOREA)"", ""shuyoshohin"": ""BAGS"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.0""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,ASEAN,Grand Total,0,1955332,,30.90,,,,100,30.90,"{""kagaku"": ""1,955,332"", ""kagakunobiritsu"": ""30.9"", ""koseihi"": ""100.0"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(ASEAN)"", ""shuyoshohin"": ""Grand Total"", ""shuyoshohinbunrui"": ""0"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""30.9""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,ASEAN,1 FOODSTUFF,1,162681,,8.10,,,,8.30,0.80,"{""kagaku"": ""162,681"", ""kagakunobiritsu"": ""8.1"", ""koseihi"": ""8.3"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(ASEAN)"", ""shuyoshohin"": ""1 FOODSTUFF"", ""shuyoshohinbunrui"": ""1"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.8""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,ASEAN,FISH AND FISH PREPARATION,2,38081,,14.50,33910,MT,8.90,1.90,0.30,"{""kagaku"": ""38,081"", ""kagakunobiritsu"": ""14.5"", ""koseihi"": ""1.9"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(ASEAN)"", ""shuyoshohin"": ""FISH AND FISH PREPARATION"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""33,910"", ""suryonobiritsu"": ""8.9"", ""tani"": ""MT"", ""zogenkiyodo"": ""0.3""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,ASEAN,MEAT AND MEAT PREPARATION,2,35216,,26.60,51547,MT,10.20,1.80,0.50,"{""kagaku"": ""35,216"", ""kagakunobiritsu"": ""26.6"", ""koseihi"": ""1.8"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(ASEAN)"", ""shuyoshohin"": ""MEAT AND MEAT PREPARATION"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""51,547"", ""suryonobiritsu"": ""10.2"", ""tani"": ""MT"", ""zogenkiyodo"": ""0.5""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,ASEAN,"CEREALS, CEREAL PREPARATION",2,5055,,-24.90,13118,MT,-71.90,0.30,-0.10,"{""kagaku"": ""5,055"", ""kagakunobiritsu"": ""-24.9"", ""koseihi"": ""0.3"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(ASEAN)"", ""shuyoshohin"": ""CEREALS, CEREAL PREPARATION"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""13,118"", ""suryonobiritsu"": ""-71.9"", ""tani"": ""MT"", ""zogenkiyodo"": ""-0.1""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,ASEAN,VEGETABLES,2,7138,,10.10,20550,MT,-7.70,0.40,0,"{""kagaku"": ""7,138"", ""kagakunobiritsu"": ""10.1"", ""koseihi"": ""0.4"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(ASEAN)"", ""shuyoshohin"": ""VEGETABLES"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""20,550"", ""suryonobiritsu"": ""-7.7"", ""tani"": ""MT"", ""zogenkiyodo"": ""0.0""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,ASEAN,FRUITS,2,24300,,8.70,111520,MT,1.50,1.20,0.10,"{""kagaku"": ""24,300"", ""kagakunobiritsu"": ""8.7"", ""koseihi"": ""1.2"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(ASEAN)"", ""shuyoshohin"": ""FRUITS"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""111,520"", ""suryonobiritsu"": ""1.5"", ""tani"": ""MT"", ""zogenkiyodo"": ""0.1""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,ASEAN,2 RAW MATERIALS,1,151429,,38.20,,,,7.70,2.80,"{""kagaku"": ""151,429"", ""kagakunobiritsu"": ""38.2"", ""koseihi"": ""7.7"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(ASEAN)"", ""shuyoshohin"": ""2 RAW MATERIALS"", ""shuyoshohinbunrui"": ""1"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""2.8""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,ASEAN,WOOD,2,1595,,14,,,,0.10,0,"{""kagaku"": ""1,595"", ""kagakunobiritsu"": ""14.0"", ""koseihi"": ""0.1"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(ASEAN)"", ""shuyoshohin"": ""WOOD"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.0""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,ASEAN,ORE OF NONFERROUS,2,41735,,57.80,68,TMT,98.80,2.10,1,"{""kagaku"": ""41,735"", ""kagakunobiritsu"": ""57.8"", ""koseihi"": ""2.1"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(ASEAN)"", ""shuyoshohin"": ""ORE OF NONFERROUS"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""68"", ""suryonobiritsu"": ""98.8"", ""tani"": ""TMT"", ""zogenkiyodo"": ""1.0""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,ASEAN,3 MINERAL FUELS,1,195979,,23.30,,,,10,2.50,"{""kagaku"": ""195,979"", ""kagakunobiritsu"": ""23.3"", ""koseihi"": ""10.0"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(ASEAN)"", ""shuyoshohin"": ""3 MINERAL FUELS"", ""shuyoshohinbunrui"": ""1"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""2.5""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,ASEAN,PETROLEUM,2,4586,,-26.90,48,TKL,-46,0.20,-0.10,"{""kagaku"": ""4,586"", ""kagakunobiritsu"": ""-26.9"", ""koseihi"": ""0.2"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(ASEAN)"", ""shuyoshohin"": ""PETROLEUM"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""48"", ""suryonobiritsu"": ""-46.0"", ""tani"": ""TKL"", ""zogenkiyodo"": ""-0.1""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,ASEAN,PETROLEUM PRODUCTS,2,22605,,462.50,,,,1.20,1.20,"{""kagaku"": ""22,605"", ""kagakunobiritsu"": ""462.5"", ""koseihi"": ""1.2"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(ASEAN)"", ""shuyoshohin"": ""PETROLEUM PRODUCTS"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""1.2""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,ASEAN,(PETROLEUM SPIRITS),2,15162,,1161.50,134,TKL,1455.20,0.80,0.90,"{""kagaku"": ""15,162"", ""kagakunobiritsu"": ""1161.5"", ""koseihi"": ""0.8"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(ASEAN)"", ""shuyoshohin"": ""(PETROLEUM SPIRITS)"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""134"", ""suryonobiritsu"": ""1455.2"", ""tani"": ""TKL"", ""zogenkiyodo"": ""0.9""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,ASEAN,LNG,2,123911,,15.70,1118,TMT,-12.20,6.30,1.10,"{""kagaku"": ""123,911"", ""kagakunobiritsu"": ""15.7"", ""koseihi"": ""6.3"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(ASEAN)"", ""shuyoshohin"": ""LNG"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""1,118"", ""suryonobiritsu"": ""-12.2"", ""tani"": ""TMT"", ""zogenkiyodo"": ""1.1""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,ASEAN,COAL,2,44295,,6.70,1826,TMT,-27.30,2.30,0.20,"{""kagaku"": ""44,295"", ""kagakunobiritsu"": ""6.7"", ""koseihi"": ""2.3"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(ASEAN)"", ""shuyoshohin"": ""COAL"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""1,826"", ""suryonobiritsu"": ""-27.3"", ""tani"": ""TMT"", ""zogenkiyodo"": ""0.2""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,ASEAN,(COAL N.E.S),2,12312,,-31.40,591,TMT,-50.90,0.60,-0.40,"{""kagaku"": ""12,312"", ""kagakunobiritsu"": ""-31.4"", ""koseihi"": ""0.6"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(ASEAN)"", ""shuyoshohin"": ""(COAL N.E.S)"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""591"", ""suryonobiritsu"": ""-50.9"", ""tani"": ""TMT"", ""zogenkiyodo"": ""-0.4""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,ASEAN,4 CHEMICALS,1,161600,,70.20,,,,8.30,4.50,"{""kagaku"": ""161,600"", ""kagakunobiritsu"": ""70.2"", ""koseihi"": ""8.3"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(ASEAN)"", ""shuyoshohin"": ""4 CHEMICALS"", ""shuyoshohinbunrui"": ""1"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""4.5""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,ASEAN,ORGANIC CHEMICALS,2,34777,,104.50,,,,1.80,1.20,"{""kagaku"": ""34,777"", ""kagakunobiritsu"": ""104.5"", ""koseihi"": ""1.8"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(ASEAN)"", ""shuyoshohin"": ""ORGANIC CHEMICALS"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""1.2""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,ASEAN,MEDICAL PRODUCTS,2,10103,,95.70,1750673,KG,-0.70,0.50,0.30,"{""kagaku"": ""10,103"", ""kagakunobiritsu"": ""95.7"", ""koseihi"": ""0.5"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(ASEAN)"", ""shuyoshohin"": ""MEDICAL PRODUCTS"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""1,750,673"", ""suryonobiritsu"": ""-0.7"", ""tani"": ""KG"", ""zogenkiyodo"": ""0.3""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,ASEAN,5 MANUFACTURED GOODS,1,193382,,29.10,,,,9.90,2.90,"{""kagaku"": ""193,382"", ""kagakunobiritsu"": ""29.1"", ""koseihi"": ""9.9"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(ASEAN)"", ""shuyoshohin"": ""5 MANUFACTURED GOODS"", ""shuyoshohinbunrui"": ""1"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""2.9""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,ASEAN,IRON AND STEEL PRODUCTS,2,9367,,26.30,30752,MT,5.10,0.50,0.10,"{""kagaku"": ""9,367"", ""kagakunobiritsu"": ""26.3"", ""koseihi"": ""0.5"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(ASEAN)"", ""shuyoshohin"": ""IRON AND STEEL PRODUCTS"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""30,752"", ""suryonobiritsu"": ""5.1"", ""tani"": ""MT"", ""zogenkiyodo"": ""0.1""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,ASEAN,NONFERROUS METALS,2,41494,,82.80,31756,MT,37,2.10,1.30,"{""kagaku"": ""41,494"", ""kagakunobiritsu"": ""82.8"", ""koseihi"": ""2.1"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(ASEAN)"", ""shuyoshohin"": ""NONFERROUS METALS"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""31,756"", ""suryonobiritsu"": ""37.0"", ""tani"": ""MT"", ""zogenkiyodo"": ""1.3""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,ASEAN,MANUFACTURES OF METALS,2,26465,,13.10,,,,1.40,0.20,"{""kagaku"": ""26,465"", ""kagakunobiritsu"": ""13.1"", ""koseihi"": ""1.4"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(ASEAN)"", ""shuyoshohin"": ""MANUFACTURES OF METALS"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.2""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,ASEAN,"TEXTILE YARN, FABRICS",2,27082,,22,,,,1.40,0.30,"{""kagaku"": ""27,082"", ""kagakunobiritsu"": ""22.0"", ""koseihi"": ""1.4"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(ASEAN)"", ""shuyoshohin"": ""TEXTILE YARN, FABRICS"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.3""}",2026-09-02
2026-07,MONTH_PROV,4,en,COMMODITY,I,ASEAN,NON-METALLIC MINERAL WARE,2,14583,,25,,,,0.70,0.20,"{""kagaku"": ""14,583"", ""kagakunobiritsu"": ""25.0"", ""koseihi"": ""0.7"", ""page_title"": ""Imports by Principal Commodity by Area(Country)(ASEAN)"", ""shuyoshohin"": ""NON-METALLIC MINERAL WARE"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.2""}",2026-09-02
